season,season_type,team,qb_id,qb_name,wr_id,wr_name,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2023,REG,LV,00-0031345,J.Garoppolo,00-0034960,J.Meyers,38,29,321.0,4,13.733986360557186,0.3614206936988733,26,0.6842105263157895,384.0,61.0,10.105263157894736,2.103448275862069,18.0,1,8,4
2023,REG,LV,00-0031345,J.Garoppolo,00-0034983,H.Renfrow,9,6,66.0,0,-3.747936912579463,-0.41643743473105144,4,0.4444444444444444,78.0,28.0,8.666666666666666,4.666666666666667,2.0,1,0,0
2023,REG,LV,00-0031345,J.Garoppolo,00-0035700,J.Jacobs,27,18,151.0,0,-1.5175324947922517,-0.05620490721452784,12,0.4444444444444444,38.0,123.0,1.4074074074074074,6.833333333333333,8.0,0,2,0
2023,REG,LV,00-0031345,J.Garoppolo,00-0038040,Z.White,3,3,12.0,0,-0.5146303885849187,-0.17154346286163957,0,0.0,6.0,6.0,2.0,2.0,0.0,0,0,0
2023,REG,LV,00-0031345,J.Garoppolo,00-0038563,T.Tucker,2,0,0.0,0,-2.106988492887469,-1.0534942464437345,0,0.0,57.0,0.0,28.5,0.0,0.0,0,0,0
2023,REG,LV,00-0031345,J.Garoppolo,00-0039066,M.Mayer,12,8,127.0,0,5.702639501760251,0.4752199584800209,7,0.5833333333333334,106.0,62.0,8.833333333333334,7.75,6.0,2,1,0
2023,REG,KC,00-0031376,J.McKinnon,00-0039067,R.Rice,1,1,4.0,1,1.10534745483892,1.10534745483892,1,1.0,-3.0,7.0,-3.0,7.0,1.0,0,1,1
2023,REG,NO,00-0031503,J.Winston,00-0032765,M.Thomas,7,6,50.0,0,0.3232725817235398,0.046181797389077114,3,0.42857142857142855,47.0,9.0,6.714285714285714,1.5,1.0,0,0,0
2023,REG,NO,00-0031503,J.Winston,00-0033357,T.Hill,2,0,0.0,0,-1.419849080964923,-0.7099245404824615,0,0.0,7.0,0.0,3.5,0.0,0.0,0,0,0
2023,REG,NO,00-0031503,J.Winston,00-0033906,A.Kamara,6,5,25.0,0,-3.155263091728558,-0.5258771819547596,1,0.16666666666666666,7.0,24.0,1.1666666666666667,4.8,1.0,0,0,0
2023,REG,NO,00-0031503,J.Winston,00-0036040,J.Johnson,5,2,7.0,0,-2.968592839024494,-0.5937185678048988,1,0.2,38.0,1.0,7.6,0.5,0.0,0,0,0
2023,REG,NO,00-0031503,J.Winston,00-0036364,L.Bowden,1,1,12.0,0,0.549992622574791,0.549992622574791,1,1.0,10.0,2.0,10.0,2.0,0.0,0,0,0
2023,REG,NO,00-0031503,J.Winston,00-0037239,C.Olave,17,9,155.0,1,4.85667266417297,0.28568662730429234,8,0.47058823529411764,299.0,46.0,17.58823529411765,5.111111111111111,7.0,4,2,1
2023,REG,NO,00-0031503,J.Winston,00-0037545,R.Shaheed,5,1,0.0,0,-7.313345766218841,-1.4626691532437683,0,0.0,106.0,3.0,21.2,3.0,0.0,0,0,0
2023,REG,NO,00-0031503,J.Winston,00-0038612,A.Perry,2,1,15.0,1,2.7814280621241814,1.3907140310620907,1,0.5,35.0,0.0,17.5,0.0,1.0,0,1,1
2023,REG,ATL,00-0031800,T.Heinicke,00-0030578,C.Patterson,4,4,12.0,0,-2.1132694310508677,-0.5283173577627169,1,0.25,-6.0,18.0,-1.5,4.5,0.0,0,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0031585,M.Pruitt,1,1,14.0,0,2.60440923564602,2.60440923564602,1,1.0,14.0,0.0,14.0,0.0,1.0,0,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0031868,D.Byrd,2,0,0.0,0,-6.79315520613454,-3.39657760306727,0,0.0,45.0,0.0,22.5,0.0,0.0,0,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0033555,M.Hollins,6,5,63.0,0,3.0209992123813425,0.5034998687302238,4,0.6666666666666666,59.0,28.0,9.833333333333334,5.6,2.0,1,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0033858,J.Smith,19,10,133.0,1,1.0751217335580474,0.05658535439779197,7,0.3684210526315789,134.0,135.0,7.052631578947368,13.5,6.0,1,2,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0034854,K.Hodge,12,7,140.0,0,9.068975607725564,0.7557479673104637,7,0.5833333333333334,219.0,50.0,18.25,7.142857142857143,6.0,3,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0035298,S.Miller,4,4,31.0,2,5.581764501868759,1.3954411254671897,3,0.75,25.0,6.0,6.25,1.5,3.0,0,2,2
2023,REG,ATL,00-0031800,T.Heinicke,00-0036415,V.Jefferson,17,8,70.0,0,-2.287760844083734,-0.13457416729904317,7,0.4117647058823529,215.0,18.0,12.647058823529411,2.25,4.0,0,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0036970,K.Pitts,19,10,144.0,1,4.116778337910635,0.21667254410055972,10,0.5263157894736842,208.0,35.0,10.947368421052632,3.5,6.0,2,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0037238,D.London,15,8,117.0,0,-0.06817767848168899,-0.004545178565445933,7,0.4666666666666667,164.0,16.0,10.933333333333334,2.0,6.0,3,2,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0037263,T.Allgeier,6,5,92.0,1,5.038968846085487,0.8398281410142477,3,0.5,-17.0,114.0,-2.8333333333333335,22.8,2.0,1,0,0
2023,REG,ATL,00-0031800,T.Heinicke,00-0038542,B.Robinson,22,12,74.0,0,-4.7625629793935875,-0.21648013542698125,9,0.4090909090909091,-4.0,88.0,-0.18181818181818182,7.333333333333333,5.0,0,1,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0028002,R.Cobb,4,1,4.0,0,-8.54410699388924,-2.13602674847231,0,0.0,75.0,3.0,18.75,3.0,0.0,0,1,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0033893,D.Cook,1,0,0.0,0,-0.507694103871472,-0.507694103871472,0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0034270,T.Conklin,23,15,124.0,0,1.8119123545517888,0.07877879802399082,11,0.4782608695652174,138.0,54.0,6.0,3.6,7.0,1,4,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0034433,N.Bawden,1,1,8.0,0,1.77405984280631,1.77405984280631,1,1.0,1.0,7.0,1.0,7.0,1.0,0,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0034521,A.Lazard,5,2,16.0,0,-1.0342442611581621,-0.20684885223163244,1,0.2,65.0,1.0,13.0,0.5,1.0,0,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0036510,K.Yeboah,4,2,28.0,0,-2.656200539960987,-0.6640501349902468,1,0.25,19.0,20.0,4.75,10.0,1.0,1,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0037156,I.Charles,1,0,0.0,0,-1.51792374905199,-1.51792374905199,0,0.0,4.0,0.0,4.0,0.0,0.0,0,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0037740,G.Wilson,35,19,189.0,0,-7.422787503468625,-0.21207964295624643,17,0.4857142857142857,247.0,89.0,7.057142857142857,4.684210526315789,9.0,2,4,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0037805,J.Ruckert,4,3,28.0,0,1.822862440953037,0.45571561023825924,3,0.75,14.0,9.0,3.5,3.0,2.0,0,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0038120,Bre.Hall,31,26,169.0,1,-1.8832580684393352,-0.060750260272236616,9,0.2903225806451613,0.0,191.0,0.0,7.346153846153846,8.0,1,2,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0038389,I.Abanikanda,9,6,38.0,0,-0.691042220452799,-0.07678246893919988,4,0.4444444444444444,7.0,36.0,0.7777777777777778,6.0,2.0,0,0,0
2023,REG,NYJ,00-0032156,T.Siemian,00-0038492,J.Brownlee,6,3,36.0,1,-5.022373292158585,-0.8370622153597642,2,0.3333333333333333,50.0,12.0,8.333333333333334,4.0,2.0,1,2,1
2023,REG,NYJ,00-0032156,T.Siemian,00-0038496,X.Gipson,20,8,84.0,0,-6.986329055767012,-0.3493164527883506,5,0.25,202.0,49.0,10.1,6.125,2.0,2,4,0
2023,REG,PHI,00-0032268,M.Mariota,00-0034414,B.Scott,1,0,0.0,0,-0.833987790159881,-0.833987790159881,0,0.0,26.0,0.0,26.0,0.0,0.0,0,0,0
2023,REG,PHI,00-0032268,M.Mariota,00-0035208,O.Zaccheaus,4,2,20.0,0,-0.9972454229136879,-0.24931135572842197,2,0.5,31.0,11.0,7.75,5.5,1.0,0,1,0
2023,REG,PHI,00-0032268,M.Mariota,00-0036271,Q.Watkins,7,5,64.0,1,-0.3720973530435012,-0.053156764720500176,5,0.7142857142857143,53.0,13.0,7.571428571428571,2.6,4.0,0,1,1
2023,REG,PHI,00-0032268,M.Mariota,00-0036275,D.Swift,2,1,4.0,0,-0.9796321468893441,-0.48981607344467204,0,0.0,-7.0,11.0,-3.5,11.0,0.0,0,0,0
2023,REG,PHI,00-0032268,M.Mariota,00-0036741,J.Stoll,1,1,11.0,0,2.09076064429246,2.09076064429246,1,1.0,3.0,8.0,3.0,8.0,1.0,0,0,0
2023,REG,PHI,00-0032268,M.Mariota,00-0036912,D.Smith,1,1,12.0,0,0.631988666485995,0.631988666485995,1,1.0,12.0,0.0,12.0,0.0,1.0,0,0,0
2023,REG,PHI,00-0032268,M.Mariota,00-0037086,G.Calcaterra,2,2,18.0,0,1.088776706776116,0.544388353388058,2,1.0,5.0,13.0,2.5,6.5,1.0,0,0,0
2023,REG,PHI,00-0032268,M.Mariota,00-0037132,B.Covey,5,3,35.0,0,0.5549185996654937,0.11098371993309875,3,0.6,55.0,16.0,11.0,5.333333333333333,2.0,1,1,0
2023,REG,CLE,00-0032436,J.Driskel,00-0033923,K.Hunt,1,1,5.0,0,-1.13454187521711,-1.13454187521711,0,0.0,-1.0,6.0,-1.0,6.0,0.0,0,0,0
2023,REG,CLE,00-0032436,J.Driskel,00-0034364,J.Akins,6,3,24.0,0,-1.2166721821995459,-0.20277869703325765,1,0.16666666666666666,25.0,12.0,4.166666666666667,4.0,2.0,0,0,0
2023,REG,CLE,00-0032436,J.Driskel,00-0036133,J.Proche,4,0,0.0,0,-8.304163236578466,-2.0760408091446165,0,0.0,50.0,0.0,12.5,0.0,0.0,0,0,0
2023,REG,CLE,00-0032436,J.Driskel,00-0037257,Dav.Bell,4,4,68.0,2,9.630391079757839,2.4075977699394597,3,0.75,65.0,3.0,16.25,0.75,3.0,2,0,0
2023,REG,CLE,00-0032436,J.Driskel,00-0037267,J.Ford,3,2,26.0,0,0.4491380521794719,0.14971268405982396,2,0.6666666666666666,5.0,26.0,1.6666666666666667,13.0,1.0,0,0,0
2023,REG,CLE,00-0032436,J.Driskel,00-0038098,P.Strong,1,0,0.0,0,-0.560051999054849,-0.560051999054849,0,0.0,19.0,0.0,19.0,0.0,0.0,0,0,0
2023,REG,CLE,00-0032436,J.Driskel,00-0038979,C.Tillman,6,3,43.0,0,-3.5445071151480043,-0.5907511858580007,3,0.5,69.0,27.0,11.5,9.0,2.0,0,0,0
2023,REG,TEN,00-0032764,D.Henry,00-0030564,D.Hopkins,1,0,0.0,0,-0.476032459002454,-0.476032459002454,0,0.0,13.0,0.0,13.0,0.0,0.0,0,1,0
2023,REG,TEN,00-0032764,D.Henry,00-0037809,C.Okonkwo,1,1,12.0,1,1.89627585367998,1.89627585367998,1,1.0,12.0,0.0,12.0,0.0,1.0,0,1,1
2023,REG,TEN,00-0032764,D.Henry,00-0038589,J.Whyle,1,1,2.0,1,3.10216732966364,3.10216732966364,1,1.0,2.0,0.0,2.0,0.0,1.0,0,1,1
2023,REG,LA,00-0032950,C.Wentz,00-0034838,R.Freeman,1,1,13.0,0,0.979335256619379,0.979335256619379,1,1.0,-1.0,14.0,-1.0,14.0,1.0,0,0,0
2023,REG,LA,00-0032950,C.Wentz,00-0036424,B.Hopkins,3,2,47.0,0,2.573938865942175,0.857979621980725,2,0.6666666666666666,53.0,13.0,17.666666666666668,6.5,2.0,1,0,0
2023,REG,LA,00-0032950,C.Wentz,00-0036427,T.Johnson,3,2,8.0,1,1.8522694332641585,0.6174231444213861,1,0.3333333333333333,16.0,1.0,5.333333333333333,0.5,1.0,0,1,1
2023,REG,LA,00-0032950,C.Wentz,00-0036849,T.Atwell,5,2,7.0,0,-2.3939084398588184,-0.4787816879717637,3,0.6,17.0,6.0,3.4,3.0,2.0,0,2,0
2023,REG,LA,00-0032950,C.Wentz,00-0036862,B.Skowronek,2,2,22.0,0,2.764356207801024,1.382178103900512,2,1.0,13.0,9.0,6.5,4.5,1.0,0,0,0
2023,REG,LA,00-0032950,C.Wentz,00-0039074,D.Allen,4,4,25.0,0,3.8587459204718493,0.9646864801179623,3,0.75,12.0,13.0,3.0,3.25,2.0,0,0,0
2023,REG,LA,00-0032950,C.Wentz,00-0039075,P.Nacua,6,4,41.0,1,3.82065803452861,0.6367763390881017,4,0.6666666666666666,44.0,9.0,7.333333333333333,2.25,2.0,0,1,1
2023,REG,CIN,00-0033009,T.Boyd,00-0033897,J.Mixon,1,0,0.0,0,-6.52706873958232,-6.52706873958232,0,0.0,-8.0,0.0,-8.0,0.0,0.0,0,0,0
2023,REG,DAL,00-0033077,D.Prescott,00-0031236,B.Cooks,82,54,657.0,8,35.826218210054634,0.43690510012261746,47,0.573170731707317,1069.0,125.0,13.036585365853659,2.314814814814815,38.0,11,13,6
2023,REG,DAL,00-0033077,D.Prescott,00-0034764,M.Gallup,55,32,382.0,2,2.1693080190473184,0.03944196398267852,27,0.4909090909090909,595.0,97.0,10.818181818181818,3.03125,18.0,5,6,1
2023,REG,DAL,00-0033077,D.Prescott,00-0035261,T.Pollard,67,55,311.0,0,-4.405461841042867,-0.06575316180660996,24,0.3582089552238806,27.0,321.0,0.40298507462686567,5.836363636363636,12.0,2,12,0
2023,REG,DAL,00-0033077,D.Prescott,00-0036032,S.McKeon,2,0,0.0,0,-6.453547171666286,-3.226773585833143,0,0.0,13.0,0.0,6.5,0.0,0.0,0,1,0
2023,REG,DAL,00-0033077,D.Prescott,00-0036139,R.Dowdle,21,16,139.0,2,5.304536874307983,0.25259699401466584,10,0.47619047619047616,-6.0,160.0,-0.2857142857142857,10.0,6.0,1,4,2
2023,REG,DAL,00-0033077,D.Prescott,00-0036358,C.Lamb,180,133,1740.0,12,103.28088321342757,0.573782684519042,109,0.6055555555555555,1714.0,679.0,9.522222222222222,5.105263157894737,80.0,29,33,9
2023,REG,DAL,00-0033077,D.Prescott,00-0037569,P.Hendershot,6,3,14.0,0,-2.8687989891623147,-0.47813316486038576,2,0.3333333333333333,28.0,3.0,4.666666666666667,1.0,0.0,0,2,0
2023,REG,DAL,00-0033077,D.Prescott,00-0037666,J.Tolbert,28,18,245.0,2,10.667730361979938,0.38099037007071207,17,0.6071428571428571,369.0,32.0,13.178571428571429,1.7777777777777777,11.0,3,3,2
2023,REG,DAL,00-0033077,D.Prescott,00-0037801,K.Turpin,15,11,117.0,3,14.738415396101635,0.9825610264067757,8,0.5333333333333333,89.0,36.0,5.933333333333334,3.272727272727273,8.0,2,6,1
2023,REG,DAL,00-0033077,D.Prescott,00-0038041,J.Ferguson,102,71,761.0,5,32.75242731869886,0.3211022286146947,56,0.5490196078431373,514.0,425.0,5.03921568627451,5.985915492957746,40.0,8,25,5
2023,REG,DAL,00-0033077,D.Prescott,00-0038547,L.Schoonmaker,14,7,60.0,2,-4.461420373897219,-0.31867288384980136,5,0.35714285714285715,76.0,27.0,5.428571428571429,3.857142857142857,5.0,0,5,2
2023,REG,DAL,00-0033077,D.Prescott,00-0038622,D.Vaughn,5,5,28.0,0,0.10932304069865606,0.021864608139731213,2,0.4,-3.0,31.0,-0.6,6.2,1.0,0,0,0
2023,REG,DAL,00-0033077,D.Prescott,00-0038640,J.Brooks,3,3,42.0,0,2.5482330585946373,0.8494110195315457,3,1.0,31.0,11.0,10.333333333333334,3.6666666666666665,2.0,1,0,0
2023,REG,DAL,00-0033077,D.Prescott,00-0038738,H.Luepke,3,2,20.0,0,0.0004328027134800627,0.0001442675711600209,2,0.6666666666666666,0.0,16.0,0.0,8.0,1.0,0,0,0
2023,REG,DET,00-0033106,J.Goff,00-0029293,M.Jones,10,5,35.0,0,-5.4269669885117375,-0.5426966988511738,3,0.3,80.0,9.0,8.0,1.8,2.0,0,2,0
2023,REG,DET,00-0033106,J.Goff,00-0032464,K.Raymond,44,35,489.0,1,29.941924275573406,0.6804982789903047,30,0.6818181818181818,388.0,214.0,8.818181818181818,6.114285714285714,20.0,9,4,0
2023,REG,DET,00-0033106,J.Goff,00-0033863,D.Skipper,1,1,4.0,0,-0.0089290724135935,-0.0089290724135935,0,0.0,-1.0,5.0,-1.0,5.0,0.0,0,0,0
2023,REG,DET,00-0033106,J.Goff,00-0033943,J.Reynolds,64,40,608.0,5,14.70026380155588,0.22969162189931064,36,0.5625,645.0,173.0,10.078125,4.325,32.0,17,12,4
2023,REG,DET,00-0033106,J.Goff,00-0035184,D.Ozigbo,1,1,8.0,0,0.556485361885279,0.556485361885279,1,1.0,3.0,5.0,3.0,5.0,0.0,0,0,0
2023,REG,DET,00-0033106,J.Goff,00-0035567,C.Reynolds,5,5,47.0,0,2.8365457532927367,0.5673091506585474,3,0.6,-12.0,59.0,-2.4,11.8,2.0,1,0,0
2023,REG,DET,00-0033106,J.Goff,00-0035685,D.Montgomery,24,16,117.0,0,-8.179863842145997,-0.3408276600894165,11,0.4583333333333333,-19.0,149.0,-0.7916666666666666,9.3125,7.0,0,1,0
2023,REG,DET,00-0033106,J.Goff,00-0036233,D.Peoples-Jones,7,5,58.0,0,2.5712976442770032,0.36732823489671473,3,0.42857142857142855,63.0,13.0,9.0,2.6,3.0,1,1,0
2023,REG,DET,00-0033106,J.Goff,00-0036754,B.Wright,14,13,91.0,1,5.006717906566333,0.3576227076118809,7,0.5,40.0,49.0,2.857142857142857,3.769230769230769,2.0,1,1,0
2023,REG,DET,00-0033106,J.Goff,00-0036963,A.St. Brown,165,119,1515.0,10,71.34393314206704,0.4323874735882851,97,0.5878787878787879,1271.0,668.0,7.703030303030303,5.61344537815126,75.0,24,26,6
2023,REG,DET,00-0033106,J.Goff,00-0037157,Z.Knight,1,1,8.0,0,0.609827129286714,0.609827129286714,1,1.0,-5.0,13.0,-5.0,13.0,0.0,0,0,0
2023,REG,DET,00-0033106,J.Goff,00-0037240,J.Williams,42,24,354.0,2,13.631020210159505,0.32454810024189296,19,0.4523809523809524,665.0,105.0,15.833333333333334,4.375,14.0,5,4,0
2023,REG,DET,00-0033106,J.Goff,00-0037282,J.Mitchell,3,2,28.0,0,1.3387490222668272,0.4462496740889424,1,0.3333333333333333,16.0,12.0,5.333333333333333,6.0,1.0,1,1,0
2023,REG,DET,00-0033106,J.Goff,00-0037289,M.Rodriguez,1,1,6.0,0,0.0505867791362107,0.0505867791362107,1,1.0,6.0,0.0,6.0,0.0,1.0,0,0,0
2023,REG,DET,00-0033106,J.Goff,00-0038627,A.Green,2,1,2.0,0,-3.538327306450806,-1.769163653225403,0,0.0,11.0,1.0,5.5,1.0,0.0,0,1,0
2023,REG,DET,00-0033106,J.Goff,00-0039065,S.LaPorta,122,86,889.0,10,40.43289501998988,0.331417172294999,71,0.5819672131147541,851.0,358.0,6.975409836065574,4.162790697674419,48.0,8,18,8
2023,REG,DET,00-0033106,J.Goff,00-0039139,J.Gibbs,72,52,316.0,1,-12.100235076663637,-0.16805882050921717,30,0.4166666666666667,8.0,314.0,0.1111111111111111,6.038461538461538,20.0,2,8,1
2023,REG,WAS,00-0033119,J.Brissett,00-0031260,L.Thomas,3,3,24.0,1,3.687436666950814,1.2291455556502713,2,0.6666666666666666,23.0,1.0,7.666666666666667,0.3333333333333333,1.0,0,1,1
2023,REG,WAS,00-0033119,J.Brissett,00-0033282,C.Samuel,4,3,16.0,1,2.9909927480621263,0.7477481870155316,2,0.5,19.0,0.0,4.75,0.0,1.0,0,3,1
2023,REG,WAS,00-0033119,J.Brissett,00-0035659,T.McLaurin,5,4,122.0,1,9.16080753796268,1.8321615075925362,4,0.8,90.0,36.0,18.0,9.0,4.0,3,0,0
2023,REG,WAS,00-0033119,J.Brissett,00-0036328,A.Gibson,2,2,5.0,0,-1.091882353648543,-0.5459411768242715,0,0.0,-7.0,12.0,-3.5,6.0,0.0,0,0,0
2023,REG,WAS,00-0033119,J.Brissett,00-0036628,J.Bates,4,3,14.0,0,-0.301261436892674,-0.0753153592231685,1,0.25,3.0,12.0,0.75,4.0,1.0,0,2,0
2023,REG,WAS,00-0033119,J.Brissett,00-0037741,J.Dotson,4,3,43.0,0,3.7196205231593886,0.9299051307898472,3,0.75,47.0,9.0,11.75,3.0,3.0,1,1,0
2023,REG,CLE,00-0033275,P.Walker,00-0030068,M.Goodwin,3,2,10.0,0,-2.005676464701566,-0.6685588215671886,0,0.0,27.0,7.0,9.0,3.5,0.0,0,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0031544,A.Cooper,28,12,219.0,0,-0.46163804759353744,-0.016487073128340624,10,0.35714285714285715,356.0,58.0,12.714285714285714,4.833333333333333,8.0,5,3,0
2023,REG,CLE,00-0033275,P.Walker,00-0033885,D.Njoku,22,13,164.0,1,1.0214472546940618,0.0464294206679119,9,0.4090909090909091,90.0,143.0,4.090909090909091,11.0,8.0,2,6,1
2023,REG,CLE,00-0033275,P.Walker,00-0033923,K.Hunt,4,4,36.0,0,3.035387219861152,0.758846804965288,4,1.0,-12.0,48.0,-3.0,12.0,2.0,0,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0034364,J.Akins,3,1,6.0,0,-0.81712361855898,-0.27237453951966,1,0.3333333333333333,21.0,2.0,7.0,2.0,0.0,0,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0036232,H.Bryant,3,0,0.0,0,-2.843578170731136,-0.9478593902437119,0,0.0,19.0,0.0,6.333333333333333,0.0,0.0,0,1,0
2023,REG,CLE,00-0033275,P.Walker,00-0036233,D.Peoples-Jones,3,1,17.0,0,-0.687349184855325,-0.22911639495177502,1,0.3333333333333333,55.0,2.0,18.333333333333332,2.0,1.0,0,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0036980,E.Moore,23,12,143.0,0,0.9244028730950631,0.04019142926500274,8,0.34782608695652173,260.0,52.0,11.304347826086957,4.333333333333333,5.0,3,2,0
2023,REG,CLE,00-0033275,P.Walker,00-0037257,Dav.Bell,4,1,6.0,0,-5.189074079156853,-1.2972685197892133,1,0.25,15.0,2.0,3.75,2.0,1.0,0,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0037267,J.Ford,10,7,32.0,0,-6.424771207035523,-0.6424771207035522,3,0.3,-2.0,36.0,-0.2,5.142857142857143,1.0,0,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0038098,P.Strong,1,1,41.0,0,2.61925183271524,2.61925183271524,1,1.0,-7.0,48.0,-7.0,48.0,1.0,1,0,0
2023,REG,CLE,00-0033275,P.Walker,00-0038979,C.Tillman,1,0,0.0,0,-0.959685047157109,-0.959685047157109,0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0
2023,REG,MIN,00-0033319,N.Mullens,00-0032918,C.Ham,1,1,6.0,0,-0.808194202370942,-0.808194202370942,0,0.0,3.0,3.0,3.0,3.0,0.0,0,0,0
2023,REG,MIN,00-0033319,N.Mullens,00-0033246,J.Mundt,14,10,114.0,1,7.359958647932299,0.5257113319951642,7,0.5,108.0,35.0,7.714285714285714,3.5,6.0,2,3,1
2023,REG,MIN,00-0033319,N.Mullens,00-0034646,B.Powell,9,4,55.0,0,-8.737442329002084,-0.970826925444676,2,0.2222222222222222,71.0,14.0,7.888888888888889,3.5,2.0,2,1,0
2023,REG,MIN,00-0033319,N.Mullens,00-0034972,A.Mattison,2,2,10.0,0,-0.8455311569850891,-0.42276557849254454,0,0.0,-1.0,11.0,-0.5,5.5,0.0,0,0,0
2023,REG,MIN,00-0033319,N.Mullens,00-0035229,T.Hockenson,15,14,166.0,0,11.07319505405632,0.7382130036037547,11,0.7333333333333333,121.0,51.0,8.066666666666666,3.642857142857143,6.0,2,0,0
2023,REG,MIN,00-0033319,N.Mullens,00-0035249,J.Oliver,9,5,78.0,0,2.924240036110856,0.3249155595678729,4,0.4444444444444444,12.0,71.0,1.3333333333333333,14.2,4.0,2,1,0
2023,REG,MIN,00-0033319,N.Mullens,00-0036322,J.Jefferson,42,29,463.0,2,19.156608204223286,0.45610971914817344,24,0.5714285714285714,620.0,79.0,14.761904761904763,2.7241379310344827,20.0,11,6,0
2023,REG,MIN,00-0033319,N.Mullens,00-0036345,K.Osborn,14,10,112.0,1,4.599970346200277,0.32856931044287696,6,0.42857142857142855,123.0,32.0,8.785714285714286,3.2,6.0,1,2,1
2023,REG,MIN,00-0033319,N.Mullens,00-0037276,T.Chandler,10,8,69.0,0,3.088569047395144,0.3088569047395144,5,0.5,-26.0,90.0,-2.6,11.25,4.0,0,2,0
2023,REG,MIN,00-0033319,N.Mullens,00-0037291,J.Nailor,4,2,13.0,0,-2.7012606681673788,-0.6753151670418447,0,0.0,45.0,8.0,11.25,4.0,0.0,0,0,0
2023,REG,MIN,00-0033319,N.Mullens,00-0037317,N.Muse,1,1,22.0,0,1.35134004242718,1.35134004242718,1,1.0,12.0,10.0,12.0,10.0,1.0,1,0,0
2023,REG,MIN,00-0033319,N.Mullens,00-0038994,J.Addison,22,14,198.0,3,1.3521461067139162,0.06146118666881437,10,0.45454545454545453,304.0,73.0,13.818181818181818,5.214285714285714,8.0,4,2,1
2023,REG,NO,00-0033357,T.Hill,00-0032765,M.Thomas,3,2,17.0,0,0.29196955764200516,0.09732318588066839,2,0.6666666666666666,17.0,5.0,5.666666666666667,2.5,1.0,0,0,0
2023,REG,NO,00-0033357,T.Hill,00-0036040,J.Johnson,5,3,22.0,1,0.9951833577360971,0.19903667154721943,3,0.6,17.0,13.0,3.4,4.333333333333333,2.0,0,2,1
2023,REG,NO,00-0033357,T.Hill,00-0036364,L.Bowden,1,0,0.0,0,-0.59911783458665,-0.59911783458665,0,0.0,7.0,0.0,7.0,0.0,0.0,0,0,0
2023,REG,NO,00-0033357,T.Hill,00-0037239,C.Olave,1,0,0.0,0,-0.543335709953681,-0.543335709953681,0,0.0,41.0,0.0,41.0,0.0,0.0,0,0,0
2023,REG,NO,00-0033357,T.Hill,00-0037545,R.Shaheed,1,1,44.0,0,3.14116476027994,3.14116476027994,1,1.0,44.0,0.0,44.0,0.0,1.0,1,0,0
2023,REG,CLE,00-0033537,D.Watson,00-0030068,M.Goodwin,7,0,0.0,0,-7.772127270232885,-1.110303895747555,0,0.0,273.0,0.0,39.0,0.0,0.0,0,0,0
2023,REG,CLE,00-0033537,D.Watson,00-0031544,A.Cooper,39,28,480.0,2,36.58588686718526,0.9380996632611605,26,0.6666666666666666,631.0,84.0,16.17948717948718,3.0,20.0,8,5,1
2023,REG,CLE,00-0033537,D.Watson,00-0033885,D.Njoku,26,20,176.0,1,-5.362354579319249,-0.20624440689689422,11,0.4230769230769231,31.0,158.0,1.1923076923076923,7.9,5.0,2,6,1
2023,REG,CLE,00-0033537,D.Watson,00-0033923,K.Hunt,5,2,22.0,0,0.392305855639282,0.0784611711278564,2,0.4,6.0,18.0,1.2,9.0,1.0,0,0,0
2023,REG,CLE,00-0033537,D.Watson,00-0034364,J.Akins,6,4,33.0,0,-0.8714383472688451,-0.14523972454480752,3,0.5,14.0,26.0,2.3333333333333335,6.5,2.0,0,0,0
