season,season_type,game_id,week,game_date,team,opponent_team,qb_id,qb_name,wr_id,wr_name,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0032141,G.Swaim,1,1,26.0,0,2.15798646875191,2.15798646875191,1,1.0,24.0,2.0,24.0,2.0,1.0,1,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0033251,Z.Pascal,4,0,0.0,0,-6.54625726386439,-1.6365643159660974,0,0.0,60.0,0.0,15.0,0.0,0.0,0,1,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0033553,J.Conner,4,3,3.0,0,-1.8558807958178218,-0.46397019895445546,1,0.25,-7.0,10.0,-1.75,3.3333333333333335,1.0,0,1,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0035500,G.Dortch,3,2,15.0,0,2.052789801964532,0.6842632673215107,1,0.3333333333333333,36.0,12.0,12.0,6.0,1.0,0,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0036924,M.Carter,3,3,10.0,0,-0.09414361850940606,-0.03138120616980202,1,0.3333333333333333,4.0,6.0,1.3333333333333333,2.0,0.0,0,1,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0036936,R.Moore,3,2,5.0,0,-0.633841603412292,-0.211280534470764,1,0.3333333333333333,-4.0,14.0,-1.3333333333333333,7.0,0.0,0,1,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0037744,T.McBride,11,10,102.0,0,0.7908724189360056,0.07189749263054596,6,0.5454545454545454,60.0,50.0,5.454545454545454,5.0,5.0,1,1,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0038559,Mi.Wilson,3,0,0.0,0,-3.408561151644506,-1.1361870505481686,0,0.0,39.0,0.0,13.0,0.0,0.0,0,1,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0038705,E.Demercado,3,1,6.0,0,-2.872190192512846,-0.9573967308376153,0,0.0,-3.0,2.0,-1.0,2.0,0.0,0,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,ARI,SF,00-0035228,K.Murray,00-0039041,E.Higgins,4,4,44.0,1,6.064749556971956,1.516187389242989,3,0.75,31.0,13.0,7.75,3.25,3.0,0,2,1
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0034869,S.Darnold,00-0029892,K.Juszczyk,1,1,17.0,0,1.45571193145588,1.45571193145588,1,1.0,2.0,15.0,2.0,15.0,1.0,0,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0034869,S.Darnold,00-0033288,G.Kittle,1,0,0.0,0,-0.582619309367146,-0.582619309367146,0,0.0,21.0,0.0,21.0,0.0,0.0,0,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0034869,S.Darnold,00-0036259,J.Jennings,1,1,3.0,0,-0.830485698173837,-0.830485698173837,0,0.0,-3.0,6.0,-3.0,6.0,0.0,0,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0029892,K.Juszczyk,1,1,9.0,0,1.66283244709484,1.66283244709484,1,1.0,4.0,5.0,4.0,5.0,0.0,0,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0033280,C.McCaffrey,5,5,72.0,2,5.21631499606883,1.0432629992137659,4,0.8,41.0,31.0,8.2,6.2,3.0,1,1,1
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0033288,G.Kittle,3,2,54.0,0,5.55524741226691,1.8517491374223034,2,0.6666666666666666,44.0,25.0,14.666666666666666,12.5,2.0,1,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0035719,D.Samuel,7,4,48.0,2,4.803345069201896,0.686192152743128,4,0.5714285714285714,77.0,7.0,11.0,1.75,3.0,0,2,2
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0036259,J.Jennings,1,1,22.0,0,0.40508022333961,0.40508022333961,1,1.0,12.0,10.0,12.0,10.0,1.0,1,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0036261,B.Aiyuk,5,3,37.0,0,2.530509439180604,0.5061018878361208,3,0.6,93.0,12.0,18.6,4.0,2.0,1,0,0
2023,REG,2023_15_SF_ARI,15,2023-12-17,SF,ARI,00-0037834,B.Purdy,00-0038647,R.Bell,1,0,0.0,0,-1.35382929304615,-1.35382929304615,0,0.0,13.0,0.0,13.0,0.0,0.0,0,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0033293,A.Jones,4,4,16.0,0,-1.7253370868194788,-0.4313342717048697,0,0.0,-3.0,19.0,-0.75,4.75,0.0,0,1,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0035973,P.Taylor,2,2,-4.0,0,-1.918969835212915,-0.9594849176064575,0,0.0,-9.0,5.0,-4.5,2.5,0.0,0,2,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0037091,B.Melton,2,1,7.0,0,-0.5792789637343949,-0.28963948186719746,1,0.5,21.0,3.0,10.5,3.0,1.0,0,1,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0037816,R.Doubs,3,3,30.0,0,2.255174187477679,0.7517247291592263,3,1.0,21.0,9.0,7.0,3.0,2.0,0,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0038393,D.Wicks,7,6,97.0,0,7.247404010151516,1.035343430021645,5,0.7142857142857143,58.0,43.0,8.285714285714286,7.166666666666667,5.0,3,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0038465,M.Heath,3,3,29.0,0,1.9030995217617572,0.6343665072539191,3,1.0,25.0,4.0,8.333333333333334,1.3333333333333333,0.0,0,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0038809,B.Sims,1,0,0.0,0,-0.788329120725393,-0.788329120725393,0,0.0,28.0,0.0,28.0,0.0,0.0,0,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0038996,T.Kraft,6,4,57.0,1,3.6204967931480194,0.6034161321913366,4,0.6666666666666666,35.0,30.0,5.833333333333333,7.5,3.0,1,2,1
2023,REG,2023_15_TB_GB,15,2023-12-17,GB,TB,00-0036264,J.Love,00-0039146,J.Reed,8,6,52.0,1,0.5181282935081956,0.06476603668852444,2,0.25,58.0,20.0,7.25,3.3333333333333335,2.0,1,2,1
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0031408,M.Evans,6,4,57.0,1,6.028925932478162,1.0048209887463604,4,0.6666666666666666,57.0,7.0,9.5,1.75,3.0,0,2,1
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0033589,D.Moore,2,2,68.0,1,5.885020056099169,2.9425100280495844,2,1.0,20.0,48.0,10.0,24.0,2.0,1,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0033921,C.Godwin,12,10,155.0,0,12.517409610154587,1.0431174675128823,9,0.75,104.0,72.0,8.666666666666666,7.2,8.0,4,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0037256,R.White,2,2,50.0,1,5.39677184971515,2.698385924857575,2,1.0,18.0,32.0,9.0,16.0,2.0,2,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0037311,K.Kieft,1,1,2.0,1,1.24424013920361,1.24424013920361,1,1.0,0.0,2.0,0.0,2.0,1.0,0,1,1
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0038129,C.Otton,2,2,44.0,0,3.88637182617095,1.943185913085475,2,1.0,29.0,15.0,14.5,7.5,2.0,2,0,0
2023,REG,2023_15_TB_GB,15,2023-12-17,TB,GB,00-0034855,B.Mayfield,00-0039052,T.Palmer,2,1,5.0,0,-0.854761053342374,-0.427380526671187,1,0.5,7.0,6.0,3.5,6.0,0.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,LA,WAS,00-0026498,M.Stafford,00-0032775,D.Robinson,3,2,44.0,1,5.8110793906232985,1.9370264635410994,2,0.6666666666666666,51.0,2.0,17.0,1.0,2.0,2,1,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,LA,WAS,00-0026498,M.Stafford,00-0033110,T.Higbee,5,4,36.0,0,2.0999138358747533,0.41998276717495064,4,0.8,35.0,12.0,7.0,3.0,1.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,LA,WAS,00-0026498,M.Stafford,00-0033908,C.Kupp,8,8,111.0,1,10.206717824039522,1.2758397280049403,6,0.75,55.0,56.0,6.875,7.0,4.0,1,2,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,LA,WAS,00-0026498,M.Stafford,00-0037840,K.Williams,7,5,3.0,0,-9.116186097700844,-1.302312299671549,1,0.14285714285714285,11.0,23.0,1.5714285714285714,4.6,0.0,0,2,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,LA,WAS,00-0026498,M.Stafford,00-0039074,D.Allen,1,1,14.0,0,0.806928286794573,0.806928286794573,1,1.0,-4.0,18.0,-4.0,18.0,1.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,LA,WAS,00-0026498,M.Stafford,00-0039075,P.Nacua,8,5,50.0,0,-1.0425921331486356,-0.13032401664357945,4,0.5,23.0,30.0,2.875,6.0,2.0,0,2,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0033119,J.Brissett,00-0033282,C.Samuel,4,3,16.0,1,2.9909927480621263,0.7477481870155316,2,0.5,19.0,0.0,4.75,0.0,1.0,0,3,1
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0033119,J.Brissett,00-0035659,T.McLaurin,3,3,93.0,1,7.25594748358708,2.418649161195693,3,1.0,79.0,14.0,26.333333333333332,4.666666666666667,3.0,2,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0033119,J.Brissett,00-0036328,A.Gibson,1,1,3.0,0,-0.220818660687655,-0.220818660687655,0,0.0,-3.0,6.0,-3.0,6.0,0.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0033119,J.Brissett,00-0037741,J.Dotson,1,1,12.0,0,1.19184756476898,1.19184756476898,1,1.0,12.0,0.0,12.0,0.0,1.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0031260,L.Thomas,3,1,7.0,0,-6.503392602317031,-2.1677975341056768,1,0.3333333333333333,0.0,3.0,0.0,3.0,0.0,0,1,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0032975,J.Williams,1,0,0.0,0,-1.43574621761218,-1.43574621761218,0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0033282,C.Samuel,5,2,25.0,1,0.5125790628371769,0.10251581256743539,2,0.4,29.0,10.0,5.8,5.0,1.0,0,2,1
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0034297,B.Pringle,1,1,5.0,0,-0.347077141515911,-0.347077141515911,0,0.0,5.0,0.0,5.0,0.0,0.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0035659,T.McLaurin,9,3,48.0,0,-2.337860608473425,-0.2597622898303806,3,0.3333333333333333,159.0,8.0,17.666666666666668,2.6666666666666665,2.0,1,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0036328,A.Gibson,4,4,17.0,0,0.35945305123459514,0.08986326280864879,3,0.75,4.0,13.0,1.0,3.25,1.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0036626,D.Brown,1,0,0.0,0,-0.434166847844608,-0.434166847844608,0,0.0,24.0,0.0,24.0,0.0,0.0,0,0,0
2023,REG,2023_15_WAS_LA,15,2023-12-17,WAS,LA,00-0037077,S.Howell,00-0036628,J.Bates,1,0,0.0,0,-0.492264876374975,-0.492264876374975,0,0.0,20.0,0.0,20.0,0.0,0.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0033553,J.Conner,5,5,67.0,1,6.319448675087188,1.2638897350174376,5,1.0,-4.0,71.0,-0.8,14.2,3.0,1,1,1
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0035500,G.Dortch,5,2,45.0,1,0.17612093786009808,0.035224187572019616,1,0.2,61.0,39.0,12.2,19.5,1.0,1,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0036924,M.Carter,1,0,0.0,0,-0.758747573941946,-0.758747573941946,0,0.0,3.0,0.0,3.0,0.0,0.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0036936,R.Moore,4,2,30.0,0,-0.878135923659891,-0.21953398091497275,2,0.5,48.0,4.0,12.0,2.0,2.0,1,1,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0037744,T.McBride,8,6,31.0,0,-1.1782602971070442,-0.14728253713838052,2,0.25,40.0,12.0,5.0,2.0,1.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0038559,Mi.Wilson,4,0,0.0,0,-2.232650035934058,-0.5581625089835145,0,0.0,71.0,0.0,17.75,0.0,0.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0038705,E.Demercado,8,7,40.0,0,-4.665853145708091,-0.5832316432135114,1,0.125,1.0,42.0,0.125,6.0,2.0,1,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,ARI,CHI,00-0035228,K.Murray,00-0039041,E.Higgins,3,2,17.0,0,-0.23001212906092394,-0.07667070968697465,1,0.3333333333333333,1.0,11.0,0.3333333333333333,5.5,1.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0024243,M.Lewis,1,1,1.0,1,1.30301804281771,1.30301804281771,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0033757,R.Tonyan,1,1,14.0,0,0.82847220543772,0.82847220543772,1,1.0,14.0,0.0,14.0,0.0,1.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0034827,D.Moore,6,3,18.0,0,-0.403357539762512,-0.06722625662708533,3,0.5,67.0,3.0,11.166666666666666,1.0,1.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0036290,C.Kmet,5,4,107.0,0,5.415491607796861,1.0830983215593721,3,0.6,104.0,6.0,20.8,1.5,3.0,3,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0036309,D.Mooney,4,2,5.0,0,-0.9696325472323191,-0.24240813680807977,1,0.25,15.0,1.0,3.75,0.5,1.0,0,1,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0036906,K.Herbert,2,1,9.0,0,-4.45157849875977,-2.225789249379885,1,0.5,16.0,7.0,8.0,7.0,1.0,0,1,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0037745,V.Jones,1,0,0.0,0,-0.519731427542865,-0.519731427542865,0,0.0,45.0,0.0,45.0,0.0,0.0,0,0,0
2023,REG,2023_16_ARI_CHI,16,2023-12-24,CHI,ARI,00-0036945,J.Fields,00-0039021,R.Johnson,3,3,16.0,0,-1.90216348802585,-0.6340544960086166,1,0.3333333333333333,-2.0,18.0,-0.6666666666666666,6.0,0.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0031235,O.Beckham,3,2,13.0,0,0.8713582218624639,0.2904527406208213,2,0.6666666666666666,19.0,4.0,6.333333333333333,2.0,2.0,0,2,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0031549,N.Agholor,4,3,10.0,1,-0.8700639380273767,-0.21751598450684417,1,0.25,13.0,7.0,3.25,2.3333333333333335,1.0,0,2,1
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0033376,P.Ricard,1,0,0.0,0,-0.452543514838908,-0.452543514838908,0,0.0,-5.0,0.0,-5.0,0.0,0.0,0,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0034184,G.Edwards,1,1,39.0,0,2.86227142025018,2.86227142025018,1,1.0,8.0,31.0,8.0,31.0,1.0,1,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0034975,J.Hill,3,3,31.0,0,1.4255131210666165,0.47517104035553887,2,0.6666666666666666,0.0,31.0,0.0,10.333333333333334,1.0,1,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0036550,R.Bateman,4,1,14.0,0,-1.017480009933935,-0.25437000248348374,1,0.25,20.0,4.0,5.0,4.0,1.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0037838,I.Likely,4,3,56.0,0,2.986750607553405,0.7466876518883513,3,0.75,51.0,24.0,12.75,8.0,1.0,1,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0038046,C.Kolar,1,1,17.0,0,0.794949060771614,0.794949060771614,1,1.0,17.0,0.0,17.0,0.0,1.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,BAL,SF,00-0034796,L.Jackson,00-0039064,Z.Flowers,13,9,72.0,1,4.498483043160605,0.34603715716620037,8,0.6153846153846154,61.0,47.0,4.6923076923076925,5.222222222222222,6.0,0,3,1
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0034869,S.Darnold,00-0030663,W.Snead,1,1,5.0,0,0.0574190132319927,0.0574190132319927,1,1.0,5.0,0.0,5.0,0.0,0.0,0,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0034869,S.Darnold,00-0033280,C.McCaffrey,2,0,0.0,0,-1.134751729259734,-0.567375864629867,0,0.0,10.0,0.0,5.0,0.0,0.0,0,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0034869,S.Darnold,00-0033288,G.Kittle,3,2,15.0,0,-1.735789473634209,-0.578596491211403,2,0.6666666666666666,21.0,11.0,7.0,5.5,1.0,0,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0034869,S.Darnold,00-0035719,D.Samuel,2,1,9.0,0,1.5821045358898198,0.7910522679449099,1,0.5,13.0,6.0,6.5,6.0,1.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0034869,S.Darnold,00-0036261,B.Aiyuk,4,3,40.0,0,2.484414813807233,0.6211037034518082,3,0.75,37.0,17.0,9.25,5.666666666666667,1.0,1,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0034869,S.Darnold,00-0038647,R.Bell,1,1,12.0,1,2.92944487446221,2.92944487446221,1,1.0,12.0,0.0,12.0,0.0,1.0,0,1,1
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0037834,B.Purdy,00-0029892,K.Juszczyk,2,1,5.0,0,-1.1561442830134172,-0.5780721415067086,0,0.0,9.0,0.0,4.5,0.0,0.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0037834,B.Purdy,00-0030663,W.Snead,1,0,0.0,0,-1.42662241309881,-1.42662241309881,0,0.0,7.0,0.0,7.0,0.0,0.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0037834,B.Purdy,00-0033280,C.McCaffrey,8,6,28.0,0,-9.816344110251805,-1.2270430137814756,3,0.375,-4.0,41.0,-0.5,6.833333333333333,1.0,0,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0037834,B.Purdy,00-0033288,G.Kittle,7,5,111.0,0,2.777710826252587,0.3968158323217982,4,0.5714285714285714,80.0,53.0,11.428571428571429,10.6,4.0,2,0,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0037834,B.Purdy,00-0035719,D.Samuel,10,3,38.0,0,-12.63848141004563,-1.263848141004563,2,0.2,53.0,9.0,5.3,3.0,2.0,1,1,0
2023,REG,2023_16_BAL_SF,16,2023-12-25,SF,BAL,00-0037834,B.Purdy,00-0036261,B.Aiyuk,3,3,73.0,0,7.055224551353611,2.3517415171178704,3,1.0,41.0,32.0,13.666666666666666,10.666666666666666,3.0,2,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,BUF,LAC,00-0034857,J.Allen,00-0031588,S.Diggs,8,5,29.0,0,-0.7755932833533721,-0.09694916041917151,3,0.375,114.0,6.0,14.25,1.2,3.0,0,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,BUF,LAC,00-0034857,J.Allen,00-0035689,D.Knox,2,2,26.0,0,1.643872084561731,0.8219360422808655,2,1.0,13.0,13.0,6.5,6.5,1.0,0,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,BUF,LAC,00-0034857,J.Allen,00-0036196,G.Davis,6,4,130.0,1,7.27987512445543,1.2133125207425717,4,0.6666666666666666,128.0,34.0,21.333333333333332,8.5,4.0,3,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,BUF,LAC,00-0034857,J.Allen,00-0037261,K.Shakir,3,3,45.0,0,4.84566437144531,1.6152214571484367,3,1.0,18.0,27.0,6.0,9.0,3.0,0,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,BUF,LAC,00-0034857,J.Allen,00-0038933,D.Kincaid,2,1,7.0,0,-1.5363573050126471,-0.7681786525063236,0,0.0,4.0,3.0,2.0,3.0,0.0,0,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0032543,A.Erickson,2,2,26.0,0,2.789886872284114,1.394943436142057,2,1.0,24.0,2.0,12.0,1.0,2.0,1,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0033699,A.Ekeler,4,3,23.0,0,-0.358627687557601,-0.08965692188940025,2,0.5,-2.0,30.0,-0.5,10.0,1.0,0,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0033895,G.Everett,8,7,42.0,0,2.243671730451757,0.2804589663064696,4,0.5,25.0,24.0,3.125,3.4285714285714284,2.0,0,2,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0035414,J.Guyton,2,1,12.0,0,0.8447919037425891,0.42239595187129453,1,0.5,21.0,0.0,10.5,0.0,1.0,0,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0036988,J.Palmer,8,5,47.0,0,-1.73477941707623,-0.21684742713452876,3,0.375,54.0,8.0,6.75,1.6,2.0,0,1,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0037475,S.Smartt,1,1,23.0,0,2.4714970397763,2.4714970397763,1,1.0,22.0,1.0,22.0,1.0,1.0,1,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0038045,I.Spiller,1,1,4.0,0,-0.116393433767371,-0.116393433767371,0,0.0,1.0,3.0,1.0,3.0,0.0,0,1,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0038544,Q.Johnston,5,2,29.0,0,1.0207650464144526,0.20415300928289054,2,0.4,106.0,7.0,21.2,3.5,1.0,1,0,0
2023,REG,2023_16_BUF_LAC,16,2023-12-23,LAC,BUF,00-0035282,E.Stick,00-0038573,D.Davis,1,1,6.0,0,-0.307779280799863,-0.307779280799863,0,0.0,3.0,3.0,3.0,3.0,0.0,0,0,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0033009,T.Boyd,7,5,59.0,0,-2.3420123581890975,-0.3345731940270139,4,0.5714285714285714,42.0,32.0,6.0,6.4,3.0,1,0,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0033897,J.Mixon,5,2,7.0,0,0.05565793819134096,0.011131587638268192,2,0.4,0.0,12.0,0.0,6.0,0.0,0,2,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0034613,T.Hudson,2,1,5.0,0,-1.65384434547741,-0.826922172738705,0,0.0,9.0,0.0,4.5,0.0,0.0,0,0,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0035341,T.Irwin,4,4,37.0,0,2.851256516703865,0.7128141291759662,3,0.75,22.0,15.0,5.5,3.75,1.0,1,2,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0035631,D.Sample,3,3,38.0,0,1.539928331854754,0.5133094439515847,2,0.6666666666666666,-1.0,39.0,-0.3333333333333333,13.0,2.0,0,0,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0035771,M.Wilcox,1,1,6.0,0,0.324955097399652,0.324955097399652,1,1.0,2.0,4.0,2.0,4.0,0.0,0,0,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0036410,T.Higgins,8,5,140.0,1,5.318612618430065,0.6648265773037582,5,0.625,83.0,83.0,10.375,16.6,4.0,2,1,0
2023,REG,2023_16_CIN_PIT,16,2023-12-23,CIN,PIT,00-0035100,J.Browning,00-0038576,C.Jones,1,1,-1.0,0,-1.34753427375108,-1.34753427375108,0,0.0,-3.0,2.0,-3.0,2.0,0.0,0,0,0
