season,season_type,player_id,player_name,team,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2022,REG,00-0037569,P.Hendershot,DAL,16,11,103.0,2,-3.18000495608432,-0.19875030975527,8,0.5,109.0,47.0,6.8125,4.2727272727272725,8.0,2,2,2
2022,REG,00-0037570,D.Houston,DAL,6,2,16.0,0,-5.053622178034863,-0.8422703630058105,1,0.16666666666666666,79.0,6.0,13.166666666666666,3.0,0.0,0,0,0
2022,REG,00-0037594,J.Chestnut,TEN,3,3,41.0,0,0.7811529350001412,0.2603843116667137,1,0.3333333333333333,2.0,39.0,0.6666666666666666,13.0,1.0,1,0,0
2022,REG,00-0037617,H.Haskins,TEN,12,11,57.0,0,-3.641321946168322,-0.30344349551402683,3,0.25,-6.0,58.0,-0.5,5.2727272727272725,2.0,0,0,0
2022,REG,00-0037664,A.Pierce,IND,78,41,593.0,2,19.428831803716434,0.24908758722713378,35,0.44871794871794873,914.0,113.0,11.717948717948717,2.7560975609756095,28.0,8,6,1
2022,REG,00-0037666,J.Tolbert,DAL,3,2,12.0,0,-0.6873334759147799,-0.22911115863825995,1,0.3333333333333333,45.0,2.0,15.0,1.0,0.0,0,1,0
2022,REG,00-0037708,M.Alexander,DET,1,1,7.0,0,-0.663192750299413,-0.663192750299413,0,0.0,3.0,4.0,3.0,4.0,0.0,0,0,0
2022,REG,00-0037740,G.Wilson,NYJ,147,83,1103.0,4,33.51924622376476,0.2280220831548623,72,0.4897959183673469,1548.0,384.0,10.53061224489796,4.626506024096385,56.0,13,19,3
2022,REG,00-0037741,J.Dotson,WAS,63,35,523.0,7,21.872810560561238,0.3471874692152577,31,0.49206349206349204,853.0,137.0,13.53968253968254,3.914285714285714,26.0,10,10,5
2022,REG,00-0037742,T.Burks,TEN,54,33,444.0,1,3.9022393491599363,0.07226369165110993,25,0.46296296296296297,624.0,165.0,11.555555555555555,5.0,19.0,8,4,0
2022,REG,00-0037744,T.McBride,ARI,39,29,265.0,1,7.696608347086622,0.19734893197658004,19,0.48717948717948717,241.0,117.0,6.17948717948718,4.0344827586206895,12.0,3,1,1
2022,REG,00-0037745,V.Jones,CHI,14,7,107.0,1,-1.5038205300224912,-0.10741575214446365,4,0.2857142857142857,234.0,37.0,16.714285714285715,5.285714285714286,4.0,2,2,1
2022,REG,00-0037746,B.Robinson,WAS,12,9,60.0,1,-2.0604672269546334,-0.17170560224621945,6,0.5,-11.0,72.0,-0.9166666666666666,8.0,3.0,0,1,1
2022,REG,00-0037755,J.Woods,IND,40,25,312.0,3,5.269305532675392,0.1317326383168848,19,0.475,398.0,120.0,9.95,4.8,16.0,4,6,3
2022,REG,00-0037801,K.Turpin,DAL,2,1,9.0,0,-1.6389431908470493,-0.8194715954235247,0,0.0,13.0,5.0,6.5,5.0,0.0,0,0,0
2022,REG,00-0037805,J.Ruckert,NYJ,2,1,8.0,0,0.04786110681015998,0.02393055340507999,1,0.5,7.0,1.0,3.5,1.0,0.0,0,0,0
2022,REG,00-0037809,C.Okonkwo,TEN,47,32,450.0,3,23.83659419861838,0.507161578694008,26,0.5531914893617021,353.0,252.0,7.51063829787234,7.875,22.0,7,7,2
2022,REG,00-0037816,R.Doubs,GB,67,42,425.0,3,-2.3797961175825515,-0.03551934503854554,31,0.4626865671641791,637.0,191.0,9.507462686567164,4.5476190476190474,20.0,7,8,3
2022,REG,00-0037827,T.Davis-Price,SF,2,0,0.0,0,-0.932838922657538,-0.466419461328769,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2022,REG,00-0037828,D.Gray,SF,7,1,10.0,0,-2.9469830194720936,-0.4209975742102991,1,0.14285714285714285,160.0,4.0,22.857142857142858,4.0,1.0,0,0,0
2022,REG,00-0037838,I.Likely,BAL,60,36,373.0,3,-5.353232456865443,-0.08922054094775737,21,0.35,405.0,151.0,6.75,4.194444444444445,18.0,4,11,2
2022,REG,00-0037840,K.Williams,LA,12,9,76.0,0,-1.6728048070056496,-0.13940040058380412,7,0.5833333333333334,17.0,80.0,1.4166666666666667,8.88888888888889,5.0,0,1,0
2022,REG,00-0038041,J.Ferguson,DAL,22,19,174.0,2,7.890275644826757,0.3586488929466708,12,0.5454545454545454,77.0,124.0,3.5,6.526315789473684,8.0,3,3,2
2022,REG,00-0038045,I.Spiller,LAC,3,3,13.0,0,-0.15103341505164303,-0.05034447168388101,1,0.3333333333333333,-10.0,23.0,-3.3333333333333335,7.666666666666667,0.0,0,0,0
2022,REG,00-0038046,C.Kolar,BAL,6,4,49.0,0,2.571820084481442,0.42863668074690703,3,0.5,49.0,20.0,8.166666666666666,5.0,3.0,0,1,0
2022,REG,00-0038090,S.Moore,KC,33,22,250.0,0,5.4860924515979805,0.1662452258059994,19,0.5757575757575758,258.0,151.0,7.818181818181818,6.863636363636363,13.0,2,1,0
2022,REG,00-0038092,E.Ezukanma,MIA,1,1,3.0,0,-1.01252259360626,-1.01252259360626,0,0.0,-4.0,7.0,-4.0,7.0,0.0,0,0,0
2022,REG,00-0038098,P.Strong,NE,7,7,42.0,0,1.0002188019570912,0.14288840027958447,3,0.42857142857142855,4.0,38.0,0.5714285714285714,5.428571428571429,3.0,0,0,0
2022,REG,00-0038104,T.Thornton,NE,45,22,247.0,2,-2.8933255154023874,-0.0642961225644975,15,0.3333333333333333,646.0,63.0,14.355555555555556,2.8636363636363638,13.0,4,5,2
2022,REG,00-0038108,B.Zappe,NE,1,1,-6.0,0,-1.24259237432852,-1.24259237432852,0,0.0,-8.0,2.0,-8.0,2.0,0.0,0,0,0
2022,REG,00-0038115,D.Bellinger,NYG,36,30,268.0,2,10.749765491651583,0.29860459699032177,22,0.6111111111111112,140.0,144.0,3.888888888888889,4.8,14.0,2,7,2
2022,REG,00-0038117,W.Robinson,NYG,31,23,227.0,1,11.781825616408783,0.3800588908518962,19,0.6129032258064516,192.0,126.0,6.193548387096774,5.478260869565218,13.0,0,2,1
2022,REG,00-0038120,Br.Hall,NYJ,31,19,218.0,1,-1.4326923048440985,-0.04621588080142253,11,0.3548387096774194,152.0,166.0,4.903225806451613,8.736842105263158,8.0,2,5,1
2022,REG,00-0038124,C.Watson,GB,66,41,611.0,7,30.71060199712873,0.46531215147164745,35,0.5303030303030303,923.0,264.0,13.984848484848484,6.439024390243903,28.0,8,14,4
2022,REG,00-0038129,C.Otton,TB,65,42,391.0,2,4.972100901646489,0.07649386002533061,31,0.47692307692307695,384.0,174.0,5.907692307692308,4.142857142857143,19.0,4,16,2
2022,REG,00-0038134,K.Walker,SEA,35,27,165.0,0,-11.958612450398501,-0.3416746414399572,13,0.37142857142857144,-75.0,221.0,-2.142857142857143,8.185185185185185,6.0,2,1,0
2022,REG,00-0038147,D.Baldwin,CLE,2,2,25.0,0,1.7913616475998388,0.8956808237999194,2,1.0,25.0,0.0,12.5,0.0,2.0,0,0,0
2022,REG,00-0038149,J.Ali,ATL,1,0,0.0,0,-0.519019901752472,-0.519019901752472,0,0.0,45.0,0.0,45.0,0.0,0.0,0,0,0
2023,POST,00-0027944,J.Jones,PHI,3,3,22.0,0,1.307977638090964,0.43599254603032134,1,0.3333333333333333,22.0,0.0,7.333333333333333,0.0,1.0,0,0,0
2023,POST,00-0029892,K.Juszczyk,SF,5,4,64.0,0,4.3768525827908835,0.8753705165581767,4,0.8,45.0,23.0,9.0,5.75,4.0,1,0,0
2023,POST,00-0030068,M.Goodwin,CLE,1,0,0.0,0,-0.902222552802414,-0.902222552802414,0,0.0,13.0,0.0,13.0,0.0,0.0,0,0,0
2023,POST,00-0030431,R.Woods,HOU,6,2,17.0,0,-3.4883186922266383,-0.5813864487044397,1,0.16666666666666666,42.0,5.0,7.0,2.5,1.0,0,1,0
2023,POST,00-0030506,T.Kelce,KC,37,32,355.0,3,29.618779395057018,0.8005075512177573,27,0.7297297297297297,243.0,158.0,6.5675675675675675,4.9375,19.0,5,6,2
2023,POST,00-0030513,L.Murray,BUF,6,5,40.0,0,-0.6069837160424478,-0.1011639526737413,3,0.5,4.0,35.0,0.6666666666666666,7.0,1.0,0,1,0
2023,POST,00-0031235,O.Beckham,BAL,7,4,34.0,0,2.688505842408629,0.3840722632012327,4,0.5714285714285714,111.0,2.0,15.857142857142858,0.5,2.0,0,0,0
2023,POST,00-0031236,B.Cooks,DAL,8,6,47.0,0,-1.0547198624117247,-0.13183998280146558,6,0.75,93.0,1.0,11.625,0.16666666666666666,4.0,0,0,0
2023,POST,00-0031376,J.McKinnon,KC,2,2,15.0,0,0.3137959445011799,0.15689797225058996,1,0.5,1.0,14.0,0.5,7.0,1.0,0,0,0
2023,POST,00-0031408,M.Evans,TB,20,11,195.0,1,7.889639624743742,0.3944819812371871,10,0.5,312.0,35.0,15.6,3.1818181818181817,7.0,5,2,1
2023,POST,00-0031428,A.Robinson,PIT,3,2,12.0,0,-1.3083889323752391,-0.4361296441250797,1,0.3333333333333333,4.0,13.0,1.3333333333333333,6.5,1.0,0,0,0
2023,POST,00-0031544,A.Cooper,CLE,5,4,59.0,0,3.8982284186640763,0.7796456837328153,4,0.8,66.0,7.0,13.2,1.75,4.0,0,0,0
2023,POST,00-0031549,N.Agholor,BAL,7,3,51.0,1,0.5395915176486552,0.07708450252123646,3,0.42857142857142855,80.0,23.0,11.428571428571429,7.666666666666667,2.0,1,1,1
2023,POST,00-0031588,S.Diggs,BUF,17,10,73.0,0,0.32537228854337874,0.019139546384904633,7,0.4117647058823529,144.0,57.0,8.470588235294118,5.7,5.0,0,0,0
2023,POST,00-0031687,R.Mostert,MIA,2,1,-3.0,0,-2.5241897447849597,-1.2620948723924799,0,0.0,-12.0,3.0,-6.0,3.0,0.0,0,0,0
2023,POST,00-0032128,C.Conley,SF,2,2,35.0,0,3.67936285043834,1.83968142521917,2,1.0,34.0,1.0,17.0,0.5,2.0,0,0,0
2023,POST,00-0032775,D.Robinson,LA,6,3,44.0,0,1.733956184878477,0.28899269747974615,3,0.5,126.0,2.0,21.0,0.6666666666666666,3.0,0,0,0
2023,POST,00-0033040,T.Hill,MIA,8,5,62.0,1,-2.4443343782331866,-0.3055417972791483,2,0.25,83.0,31.0,10.375,6.2,1.0,1,0,0
2023,POST,00-0033110,T.Higbee,LA,1,0,0.0,0,-0.47049276670441,-0.47049276670441,0,0.0,10.0,0.0,10.0,0.0,0.0,0,0,0
2023,POST,00-0033280,C.McCaffrey,SF,25,19,152.0,1,1.3352043696753082,0.053408174787012326,7,0.28,38.0,142.0,1.52,7.473684210526316,5.0,3,1,0
2023,POST,00-0033288,G.Kittle,SF,13,8,112.0,1,7.629368169349619,0.5868744745653554,6,0.46153846153846156,143.0,56.0,11.0,7.0,4.0,3,1,0
2023,POST,00-0033293,A.Jones,GB,8,4,21.0,0,-2.7382535045761602,-0.34228168807202003,2,0.25,-9.0,26.0,-1.125,6.5,1.0,0,3,0
2023,POST,00-0033455,A.Firkser,DET,1,1,8.0,0,1.17163440826698,1.17163440826698,1,1.0,4.0,4.0,4.0,4.0,0.0,0,1,0
2023,POST,00-0033589,D.Moore,TB,4,3,77.0,1,7.225981687736689,1.8064954219341722,3,0.75,47.0,42.0,11.75,14.0,3.0,2,0,0
2023,POST,00-0033591,N.Brown,HOU,1,0,0.0,0,-1.83332138112746,-1.83332138112746,0,0.0,17.0,0.0,17.0,0.0,0.0,0,0,0
2023,POST,00-0033854,D.Ogunbowale,HOU,1,1,13.0,0,-0.013762243790552,-0.013762243790552,0,0.0,5.0,8.0,5.0,8.0,0.0,0,0,0
2023,POST,00-0033885,D.Njoku,CLE,11,7,93.0,0,1.9344398261746338,0.1758581660158758,5,0.45454545454545453,135.0,19.0,12.272727272727273,2.7142857142857144,4.0,1,0,0
2023,POST,00-0033908,C.Kupp,LA,9,5,27.0,0,-1.173747704982749,-0.13041641166474988,1,0.1111111111111111,68.0,5.0,7.555555555555555,1.0,2.0,0,4,0
2023,POST,00-0033921,C.Godwin,TB,13,8,85.0,1,3.9104641670517113,0.3008049359270547,7,0.5384615384615384,130.0,30.0,10.0,3.75,4.0,1,1,0
2023,POST,00-0033923,K.Hunt,CLE,6,5,9.0,1,-3.893805719970257,-0.6489676199950428,1,0.16666666666666666,-9.0,19.0,-1.5,3.8,1.0,0,1,1
2023,POST,00-0033943,J.Reynolds,DET,14,8,132.0,1,3.042472480097778,0.217319462864127,7,0.5,169.0,36.0,12.071428571428571,4.5,7.0,3,3,1
2023,POST,00-0034054,R.Cracraft,MIA,3,2,33.0,0,1.396124143793712,0.46537471459790397,2,0.6666666666666666,30.0,14.0,10.0,7.0,2.0,0,0,0
2023,POST,00-0034115,J.Wilson,MIA,2,1,6.0,0,-0.754996514646337,-0.3774982573231685,0,0.0,-1.0,9.0,-0.5,9.0,0.0,0,0,0
2023,POST,00-0034171,J.Cabinda,DET,1,1,0.0,0,-0.819128350587562,-0.819128350587562,0,0.0,-3.0,3.0,-3.0,3.0,0.0,0,0,0
2023,POST,00-0034184,G.Edwards,BAL,3,2,15.0,0,-0.572353684110563,-0.19078456137018765,1,0.3333333333333333,7.0,15.0,2.3333333333333335,7.5,1.0,0,0,0
2023,POST,00-0034272,M.Valdes-Scantling,KC,13,8,128.0,1,5.184591497935372,0.3988147306104132,7,0.5384615384615384,237.0,7.0,18.23076923076923,0.875,5.0,3,2,1
2023,POST,00-0034286,R.James,KC,4,1,6.0,0,-1.6253606661921363,-0.40634016654803407,1,0.25,19.0,0.0,4.75,0.0,1.0,0,0,0
2023,POST,00-0034351,D.Goedert,PHI,6,4,21.0,1,-1.6885711378126909,-0.2814285229687818,2,0.3333333333333333,37.0,7.0,6.166666666666667,1.75,1.0,0,1,1
2023,POST,00-0034383,D.Schultz,HOU,9,6,80.0,1,3.2323231368209266,0.35914701520232517,5,0.5555555555555556,128.0,4.0,14.222222222222221,0.6666666666666666,3.0,2,0,0
2023,POST,00-0034386,Ju.Watson,KC,10,6,90.0,0,4.113228139344006,0.4113228139344006,6,0.6,132.0,24.0,13.2,4.0,4.0,2,1,0
2023,POST,00-0034407,R.McCloud,SF,3,2,26.0,0,-0.04629291954915793,-0.015430973183052643,2,0.6666666666666666,48.0,1.0,16.0,0.5,1.0,0,0,0
2023,POST,00-0034418,C.Wilson,MIA,7,3,37.0,0,0.9437732805963621,0.13482475437090888,2,0.2857142857142857,86.0,4.0,12.285714285714286,1.3333333333333333,2.0,0,0,0
2023,POST,00-0034419,B.Berrios,MIA,1,0,0.0,0,-1.07413911819458,-1.07413911819458,0,0.0,15.0,0.0,15.0,0.0,0.0,0,0,0
2023,POST,00-0034487,T.Sherfield,BUF,3,1,7.0,0,-0.607131367898546,-0.20237712263284868,1,0.3333333333333333,81.0,4.0,27.0,4.0,1.0,0,0,0
2023,POST,00-0034681,C.Edmonds,TB,4,3,26.0,0,1.2187908868072541,0.30469772170181353,2,0.5,-13.0,32.0,-3.25,10.666666666666666,1.0,0,0,0
2023,POST,00-0034753,M.Andrews,BAL,2,2,15.0,0,0.7598862063605341,0.37994310318026703,1,0.5,15.0,0.0,7.5,0.0,0.0,0,0,0
2023,POST,00-0034764,M.Gallup,DAL,6,6,103.0,0,6.12355017813388,1.0205916963556467,6,1.0,66.0,37.0,11.0,6.166666666666667,4.0,1,0,0
2023,POST,00-0034796,L.Jackson,BAL,1,1,13.0,0,1.15970350394491,1.15970350394491,1,1.0,-1.0,14.0,-1.0,14.0,1.0,0,0,0
2023,POST,00-0034798,D.Smythe,MIA,4,3,12.0,0,-3.6111499324324523,-0.9027874831081131,1,0.25,8.0,3.0,2.0,1.0,0.0,0,0,0
2023,POST,00-0034959,A.Beck,HOU,1,0,0.0,0,-0.393070996622555,-0.393070996622555,0,0.0,-4.0,0.0,-4.0,0.0,0.0,0,1,0
2023,POST,00-0034975,J.Hill,BAL,9,6,45.0,0,2.545217319799124,0.28280192442212493,5,0.5555555555555556,-5.0,41.0,-0.5555555555555556,6.833333333333333,4.0,0,0,0
2023,POST,00-0035140,M.Hardman,KC,7,5,62.0,1,-4.6587258943074055,-0.6655322706153436,2,0.2857142857142857,107.0,16.0,15.285714285714286,3.2,2.0,1,2,1
2023,POST,00-0035208,O.Zaccheaus,PHI,1,1,5.0,0,-0.223590387031436,-0.223590387031436,0,0.0,5.0,0.0,5.0,0.0,0.0,0,0,0
2023,POST,00-0035215,D.Harty,BUF,2,2,37.0,0,1.704744685092014,0.852372342546007,1,0.5,9.0,28.0,4.5,14.0,1.0,1,0,0
2023,POST,00-0035216,D.Johnson,PIT,7,4,48.0,1,-0.5125412510242295,-0.07322017871774708,4,0.5714285714285714,75.0,18.0,10.714285714285714,4.5,4.0,0,3,1
2023,POST,00-0035250,D.Singletary,HOU,9,8,52.0,0,1.655657127848829,0.18396190309431434,4,0.4444444444444444,26.0,42.0,2.888888888888889,5.25,2.0,1,0,0
2023,POST,00-0035261,T.Pollard,DAL,9,7,29.0,0,-1.8671629812451949,-0.20746255347168832,3,0.3333333333333333,14.0,33.0,1.5555555555555556,4.714285714285714,1.0,0,2,0
2023,POST,00-0035527,A.Isabella,BUF,1,0,0.0,0,-0.428989585954696,-0.428989585954696,0,0.0,-6.0,0.0,-6.0,0.0,0.0,0,0,0
2023,POST,00-0035537,T.Johnson,BUF,3,1,14.0,0,-0.46177237853407793,-0.15392412617802598,1,0.3333333333333333,24.0,11.0,8.0,11.0,1.0,0,0,0
2023,POST,00-0035685,D.Montgomery,DET,7,6,45.0,0,2.743006223405249,0.39185803191503554,5,0.7142857142857143,7.0,35.0,1.0,5.833333333333333,4.0,0,0,0
2023,POST,00-0035689,D.Knox,BUF,3,2,13.0,1,2.262376187834893,0.7541253959449644,2,0.6666666666666666,18.0,5.0,6.0,2.5,2.0,0,1,1
2023,POST,00-0035719,D.Samuel,SF,22,13,146.0,0,-0.7321281410696334,-0.033278551866801516,10,0.45454545454545453,164.0,114.0,7.454545454545454,8.76923076923077,6.0,1,0,0
2023,POST,00-0036139,R.Dowdle,DAL,3,2,14.0,0,1.461886224802584,0.487295408267528,2,0.6666666666666666,13.0,13.0,4.333333333333333,6.5,2.0,0,2,0
2023,POST,00-0036232,H.Bryant,CLE,6,4,65.0,0,-2.251341144787154,-0.3752235241311923,4,0.6666666666666666,46.0,36.0,7.666666666666667,9.0,2.0,1,1,0
2023,POST,00-0036259,J.Jennings,SF,13,10,111.0,1,7.630214093758081,0.5869395456736985,9,0.6923076923076923,112.0,39.0,8.615384615384615,3.9,8.0,2,1,1
2023,POST,00-0036261,B.Aiyuk,SF,20,9,149.0,1,8.292306588380585,0.41461532941902923,9,0.45,281.0,27.0,14.05,3.0,9.0,2,2,1
2023,POST,00-0036271,Q.Watkins,PHI,4,3,12.0,0,-1.2936579388333493,-0.32341448470833734,1,0.25,25.0,15.0,6.25,5.0,0.0,0,0,0
2023,POST,00-0036275,D.Swift,PHI,4,4,32.0,0,0.7233465801691631,0.18083664504229077,3,0.75,6.0,26.0,1.5,6.5,1.0,0,0,0
2023,POST,00-0036358,C.Lamb,DAL,17,9,110.0,0,-6.36652562319071,-0.3745015072465123,7,0.4117647058823529,204.0,35.0,12.0,3.888888888888889,7.0,1,2,0
2023,POST,00-0036360,C.Edwards-Helaire,KC,4,4,7.0,0,-0.6112958749290521,-0.15282396873226303,1,0.25,-12.0,19.0,-3.0,4.75,1.0,0,1,0
2023,POST,00-0036550,R.Bateman,BAL,6,4,41.0,0,0.22469386883673892,0.03744897813945649,2,0.3333333333333333,90.0,5.0,15.0,1.25,2.0,1,1,0
2023,POST,00-0036554,N.Collins,HOU,17,11,164.0,1,7.605291799285263,0.4473701058403096,9,0.5294117647058824,184.0,92.0,10.823529411764707,8.363636363636363,9.0,3,1,1
2023,POST,00-0036556,B.Jordan,HOU,2,1,76.0,1,5.087478200206536,2.543739100103268,1,0.5,6.0,72.0,3.0,72.0,1.0,1,0,0
2023,POST,00-0036613,J.Waddle,MIA,5,2,31.0,0,-0.9790174799272777,-0.19580349598545554,2,0.4,86.0,0.0,17.2,0.0,2.0,0,0,0
2023,POST,00-0036637,N.Gray,KC,11,8,66.0,0,-0.38957339676563596,-0.03541576334233054,5,0.45454545454545453,73.0,28.0,6.636363636363637,3.5,3.0,1,1,0
2023,POST,00-0036754,B.Wright,DET,1,1,29.0,0,2.2748972872505,2.2748972872505,1,1.0,2.0,27.0,2.0,27.0,1.0,1,0,0
2023,POST,00-0036849,T.Atwell,LA,1,1,38.0,1,3.59008170856396,3.59008170856396,1,1.0,16.0,22.0,16.0,22.0,1.0,1,0,0
2023,POST,00-0036862,B.Skowronek,LA,1,1,5.0,0,-0.202467282710131,-0.202467282710131,0,0.0,4.0,1.0,4.0,1.0,0.0,0,0,0
2023,POST,00-0036893,N.Harris,PIT,3,2,15.0,0,-0.09071317355847028,-0.030237724519490094,1,0.3333333333333333,8.0,10.0,2.6666666666666665,5.0,1.0,0,0,0
2023,POST,00-0036894,P.Freiermuth,PIT,8,5,76.0,0,2.8319875849993004,0.35399844812491255,5,0.625,64.0,34.0,8.0,6.8,3.0,1,0,0
2023,POST,00-0036912,D.Smith,PHI,12,8,148.0,0,4.2258499045068865,0.3521541587089072,6,0.5,160.0,43.0,13.333333333333334,5.375,6.0,2,1,0
2023,POST,00-0036919,K.Gainwell,PHI,2,2,10.0,0,-0.9430040969746221,-0.47150204848731103,1,0.5,-1.0,11.0,-0.5,5.5,0.0,0,0,0
2023,POST,00-0036963,A.St. Brown,DET,34,22,274.0,1,13.59188665222608,0.39976137212429647,20,0.5882352941176471,250.0,123.0,7.352941176470588,5.590909090909091,18.0,3,7,1
2023,POST,00-0036980,E.Moore,CLE,2,2,12.0,0,0.057262713089585304,0.028631356544792652,1,0.5,3.0,9.0,1.5,4.5,0.0,0,0,0
2023,POST,00-0037091,B.Melton,GB,3,2,26.0,1,2.188345654227309,0.729448551409103,2,0.6666666666666666,66.0,1.0,22.0,0.5,1.0,0,1,1
2023,POST,00-0037197,I.Pacheco,KC,12,12,60.0,0,0.25413920186110994,0.021178266821759162,6,0.5,-15.0,75.0,-1.25,6.25,2.0,0,2,0
2023,POST,00-0037228,J.Warren,PIT,2,2,16.0,0,0.64985698601231,0.324928493006155,1,0.5,-5.0,21.0,-2.5,10.5,1.0,0,0,0
2023,POST,00-0037240,J.Williams,DET,9,6,79.0,1,7.721726634365036,0.8579696260405596,6,0.6666666666666666,157.0,4.0,17.444444444444443,0.6666666666666666,5.0,2,1,1
2023,POST,00-0037247,G.Pickens,PIT,11,5,50.0,0,-7.123236958224231,-0.6475669962022028,3,0.2727272727272727,120.0,2.0,10.909090909090908,0.4,3.0,0,2,0
2023,POST,00-0037248,J.Cook,BUF,9,8,26.0,0,-2.894714214082346,-0.32163491267581623,3,0.3333333333333333,-18.0,46.0,-2.0,5.75,1.0,0,2,0
2023,POST,00-0037256,R.White,TB,8,5,39.0,1,3.46994885196909,0.43374360649613625,4,0.5,6.0,48.0,0.75,9.6,3.0,0,2,1
2023,POST,00-0037257,Dav.Bell,CLE,8,8,54.0,0,3.445737739035395,0.43071721737942437,4,0.5,39.0,15.0,4.875,1.875,2.0,0,1,0
2023,POST,00-0037261,K.Shakir,BUF,12,10,75.0,2,9.371596349898017,0.7809663624915014,8,0.6666666666666666,54.0,53.0,4.5,5.3,6.0,0,3,2
2023,POST,00-0037267,J.Ford,CLE,4,4,15.0,0,-0.9304388306336521,-0.23260970765841302,1,0.25,-10.0,25.0,-2.5,6.25,1.0,0,0,0
2023,POST,00-0037304,Co.Heyward,PIT,1,1,5.0,0,0.0615463452413678,0.0615463452413678,1,1.0,5.0,0.0,5.0,0.0,0.0,0,0,0
2023,POST,00-0037487,D.Thompkins,TB,2,1,4.0,0,-0.618624809547328,-0.309312404773664,0,0.0,-5.0,8.0,-2.5,8.0,0.0,0,1,0
2023,POST,00-0037557,R.Rivers,LA,3,3,35.0,0,2.110367275308821,0.7034557584362737,2,0.6666666666666666,-12.0,47.0,-4.0,15.666666666666666,2.0,0,1,0
2023,POST,00-0037614,J.Metchie,HOU,3,3,44.0,0,1.75101311667822,0.58367103889274,2,0.6666666666666666,29.0,15.0,9.666666666666666,5.0,2.0,1,0,0
2023,POST,00-0037666,J.Tolbert,DAL,2,0,0.0,0,-4.28642712208687,-2.143213561043435,0,0.0,24.0,0.0,12.0,0.0,0.0,0,1,0
2023,POST,00-0037816,R.Doubs,GB,12,10,234.0,1,23.16229109929086,1.930190924940905,10,0.8333333333333334,180.0,76.0,15.0,7.6,8.0,6,4,1
2023,POST,00-0037837,C.Austin,PIT,2,1,7.0,1,1.9275955990888192,0.9637977995444096,1,0.5,11.0,1.0,5.5,1.0,1.0,0,1,1
2023,POST,00-0037838,I.Likely,BAL,6,4,50.0,1,-0.5249305477482271,-0.08748842462470452,4,0.6666666666666666,67.0,23.0,11.166666666666666,5.75,3.0,0,2,1
2023,POST,00-0037840,K.Williams,LA,1,1,9.0,0,0.824996235547587,0.824996235547587,1,1.0,1.0,8.0,1.0,8.0,0.0,0,0,0
2023,POST,00-0038041,J.Ferguson,DAL,12,10,93.0,3,10.3524350063526,0.86270291719605,8,0.6666666666666666,75.0,27.0,6.25,2.7,7.0,1,4,3
2023,POST,00-0038046,C.Kolar,BAL,1,1,4.0,0,-0.117344471684191,-0.117344471684191,0,0.0,4.0,0.0,4.0,0.0,0.0,0,0,0
2023,POST,00-0038124,C.Watson,GB,3,2,20.0,0,-1.573727760172913,-0.5245759200576376,2,0.6666666666666666,26.0,16.0,8.666666666666666,8.0,1.0,0,0,0
2023,POST,00-0038129,C.Otton,TB,19,13,154.0,1,5.302784622763285,0.27909392751385714,11,0.5789473684210527,121.0,79.0,6.368421052631579,6.076923076923077,10.0,2,3,1
2023,POST,00-0038393,D.Wicks,GB,4,2,25.0,1,1.9013703508623516,0.4753425877155879,2,0.5,40.0,0.0,10.0,0.0,1.0,1,1,1
2023,POST,00-0038547,L.Schoonmaker,DAL,1,1,7.0,0,0.596730084042065,0.596730084042065,1,1.0,2.0,5.0,2.0,5.0,0.0,0,0,0
2023,POST,00-0038558,D.Washington,PIT,1,0,0.0,0,-0.572819796390832,-0.572819796390832,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,POST,00-0038618,X.Hutchinson,HOU,4,4,9.0,0,-1.6338483876897976,-0.4084620969224494,1,0.25,-9.0,18.0,-2.25,4.5,0.0,0,0,0
2023,POST,00-0038797,E.Wilson,GB,1,1,11.0,0,1.63490967452526,1.63490967452526,1,1.0,-5.0,16.0,-5.0,16.0,1.0,0,0,0
2023,POST,00-0038809,B.Sims,GB,1,1,4.0,0,-0.307846887269989,-0.307846887269989,0,0.0,2.0,2.0,2.0,2.0,0.0,0,1,0
2023,POST,00-0038933,D.Kincaid,BUF,11,8,104.0,1,4.954634198918942,0.45042129081081295,8,0.7272727272727273,98.0,43.0,8.909090909090908,5.375,5.0,2,0,0
2023,POST,00-0038996,T.Kraft,GB,9,5,24.0,1,-4.230131731064765,-0.4700146367849739,3,0.3333333333333333,26.0,16.0,2.888888888888889,3.2,2.0,0,3,1
2023,POST,00-0039040,D.Achane,MIA,6,3,21.0,0,-1.0874443865614,-0.18124073109356667,2,0.3333333333333333,-10.0,26.0,-1.6666666666666667,8.666666666666666,1.0,0,0,0
2023,POST,00-0039050,P.Durham,TB,1,1,18.0,0,1.10971551062539,1.10971551062539,1,1.0,7.0,11.0,7.0,11.0,1.0,0,0,0
2023,POST,00-0039052,T.Palmer,TB,4,3,88.0,1,4.494467957887496,1.123616989471874,2,0.5,38.0,60.0,9.5,20.0,2.0,2,1,0
