season,season_type,player_id,player_name,team,position,games,dropbacks,attempts,completions,passing_yards,passing_tds,interceptions,epa_per_play,success_rate,epa_total,success_plays,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_completion,air_epa_total,yac_epa_total,air_epa_per_play,yac_epa_per_play,first_down_passes,explosive_passes,third_down_attempts,third_down_conversions,third_down_conversion_rate,red_zone_targets,red_zone_pass_tds
2021,REG,00-0029567,N.Foles,CHI,QB,,40,40,24,231.0,1,0,0.13847955955458482,0.5,5.539182382183393,20,198.0,165.0,4.95,6.875,5.692165073356597,4.032224955646999,0.14230412683391494,0.10080562389117498,14.0,1,11,5,0.45454545454545453,11,1
2021,REG,00-0029604,K.Cousins,MIN,QB,,592,592,372,4024.0,33,7,0.1065976703903074,0.4527027027027027,63.10582087106199,268,4573.0,1813.0,7.724662162162162,4.873655913978495,230.47517418227653,-106.67467240426427,0.38931617260519685,-0.18019370338558155,192.0,60,178,66,0.3707865168539326,85,24
2021,REG,00-0029701,R.Tannehill,TEN,QB,,579,579,357,3409.0,21,14,0.02096756308052339,0.4835924006908463,12.140219023623043,280,3954.0,1778.0,6.829015544041451,4.980392156862745,205.76579729202783,-110.29391489357334,0.35538134247327774,-0.19049035387491078,192.0,35,180,66,0.36666666666666664,92,19
2021,REG,00-0029747,C.Banjo,ARI,QB,,1,1,1,23.0,0,0,3.73152830463368,1.0,3.73152830463368,1,19.0,4.0,19.0,4.0,3.46201402239967,0.269514282234013,3.46201402239967,0.269514282234013,1.0,1,0,0,0.0,0,0
2021,REG,00-0030279,K.Allen,LAC,QB,,2,2,0,2.0,0,0,0.27977221915358697,0.5,0.5595444383071739,1,14.0,0.0,7.0,0.0,0.922318874159828,-1.41577443585265,0.461159437079914,-0.707887217926325,0.0,0,0,0,0.0,2,0
2021,REG,00-0030288,R.Burkhead,HOU,QB,,1,1,0,0.0,0,0,-0.493120650062338,0.0,-0.493120650062338,0,7.0,0.0,7.0,0.0,0.414568349951878,-0.907689000014216,0.414568349951878,-0.907689000014216,0.0,0,0,0,0.0,0,0
2021,REG,00-0030520,M.Glennon,NYG,QB,,177,177,90,722.0,4,10,-0.4620788894304751,0.3446327683615819,-81.7879634291941,61,1210.0,415.0,6.836158192090395,4.611111111111111,68.45329942562971,-123.34123889294916,0.38674180466457464,-0.6968431575872834,43.0,5,49,14,0.2857142857142857,16,4
2021,REG,00-0030565,G.Smith,SEA,QB,,108,108,65,585.0,5,1,-0.01145129890339325,0.4166666666666667,-1.236740281566471,45,664.0,360.0,6.148148148148148,5.538461538461538,25.303003293287496,-3.26788995233879,0.2342870675304398,-0.03025824029943324,31.0,11,28,8,0.2857142857142857,12,3
2021,REG,00-0030578,C.Patterson,ATL,QB,,1,1,0,0.0,0,0,-0.599639943917282,0.0,-0.599639943917282,0,18.0,0.0,18.0,0.0,0.957821369287558,-1.55746131320484,0.957821369287558,-1.55746131320484,0.0,0,0,0,0.0,0,0
2021,REG,00-0030669,A.Wilson,MIA,QB,,2,2,0,-1.0,0,0,-1.0267664647544754,0.0,-2.053532929508951,0,5.0,0.0,2.5,0.0,1.76599164278014,-2.76394610089483,0.88299582139007,-1.381973050447415,0.0,0,0,0,0.0,1,0
2021,REG,00-0031136,C.Boswell,PIT,QB,,1,1,0,0.0,0,0,-3.00748456368456,0.0,-3.00748456368456,0,10.0,0.0,10.0,0.0,4.3540709958761,-7.36155555956066,4.3540709958761,-7.36155555956066,0.0,0,0,0,0.0,1,0
2021,REG,00-0031237,T.Bridgewater,DEN,QB,,460,460,285,2843.0,18,7,0.11309841519251082,0.4717391304347826,52.02527098855498,217,3424.0,1387.0,7.443478260869565,4.866666666666666,169.16982546805846,-70.50305884606003,0.3677604901479532,-0.15326751923056528,146.0,33,130,42,0.3230769230769231,71,15
2021,REG,00-0031280,D.Carr,LV,QB,,669,669,428,4563.0,23,14,0.034084897847342505,0.4678624813153961,22.802796659872136,313,5084.0,2283.0,7.599402092675636,5.33411214953271,213.6948072213854,-114.45149262004979,0.3194242260409348,-0.17107846430500717,217.0,67,161,57,0.35403726708074534,96,17
2021,REG,00-0031345,J.Garoppolo,SF,QB,,472,472,301,3611.0,20,12,0.16518744228607185,0.4915254237288136,77.96847275902591,232,3306.0,1958.0,7.004237288135593,6.504983388704319,201.75967747739978,-73.77346660814183,0.4274569438080504,-0.156299717390131,172.0,54,120,49,0.4083333333333333,61,15
2021,REG,00-0031382,J.Landry,CLE,QB,,1,1,0,-1.0,0,0,-4.68811111891409,0.0,-4.68811111891409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
2021,REG,00-0031395,G.Gilbert,WAS,QB,,33,33,20,174.0,0,0,-0.08334524565155907,0.36363636363636365,-2.7503931065014493,12,197.0,97.0,5.96969696969697,4.85,9.548552464053511,-8.737481476929409,0.2893500746682882,-0.2647721659675578,8.0,2,10,4,0.4,3,0
2021,REG,00-0031503,J.Winston,NO,QB,,172,172,95,1101.0,14,3,0.09249935168765833,0.4418604651162791,15.909888490277233,76,1340.0,578.0,7.790697674418604,6.08421052631579,80.02667175514804,-41.758323091767316,0.4652713474136514,-0.24278094820794952,56.0,11,47,16,0.3404255319148936,24,11
2021,REG,00-0031543,T.Long,LAC,QB,,1,1,0,0.0,0,0,-2.76716072531417,0.0,-2.76716072531417,0,10.0,0.0,10.0,0.0,-2.90919787599705,0.142037150682881,-2.90919787599705,0.142037150682881,0.0,0,0,0,0.0,0,0
2021,REG,00-0031588,S.Diggs,BUF,QB,,1,1,0,-2.0,0,0,-0.836327348719351,0.0,-0.836327348719351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0
2021,REG,00-0031800,T.Heinicke,WAS,QB,,535,535,321,3141.0,20,15,-0.07886323303644657,0.4355140186915888,-42.19182967449892,233,3779.0,1747.0,7.063551401869159,5.442367601246106,217.57270678843187,-189.9066733217673,0.40667795661389133,-0.35496574452666785,167.0,40,140,44,0.3142857142857143,62,14
2021,REG,00-0031941,J.Crowder,NYJ,QB,,2,2,0,-1.0,0,0,-0.14890786019526503,0.5,-0.29781572039053006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0
2021,REG,00-0032156,T.Siemian,NO,QB,,201,201,108,1090.0,11,3,-0.052200525812111875,0.4129353233830846,-10.492305688234486,83,1329.0,507.0,6.611940298507463,4.694444444444445,80.18923995512496,-64.76498560885953,0.39895144256281073,-0.3222138587505449,61.0,15,58,20,0.3448275862068966,39,10
2021,REG,00-0032245,S.Mannion,MIN,QB,,38,38,22,174.0,1,0,-0.28714724889718213,0.3157894736842105,-10.91159545809292,12,233.0,94.0,6.131578947368421,4.2727272727272725,9.63936992629896,-17.718282101021895,0.2536676296394463,-0.46627058160583934,8.0,2,10,2,0.2,1,1
2021,REG,00-0032268,M.Mariota,LV,QB,,2,2,1,4.0,0,0,-0.360214212734718,0.0,-0.720428425469436,0,31.0,8.0,15.5,8.0,1.1262292639585199,-1.8466576894279598,0.5631146319792599,-0.9233288447139799,0.0,0,0,0,0.0,1,0
2021,REG,00-0032434,B.Allen,CIN,QB,,39,39,17,116.0,2,0,-0.2972329607590904,0.23076923076923078,-11.592085469604525,9,174.0,120.0,4.461538461538462,7.0588235294117645,8.3990913077723,-11.015666197058096,0.21536131558390514,-0.282452979411746,5.0,2,12,2,0.16666666666666666,8,2
2021,REG,00-0032496,M.Farley,TEN,QB,,1,1,1,6.0,0,0,3.06227189977653,1.0,3.06227189977653,1,4.0,2.0,4.0,2.0,2.90677345497534,0.155498444801196,2.90677345497534,0.155498444801196,1.0,0,0,0,0.0,0,0
2021,REG,00-0032764,D.Henry,TEN,QB,,1,1,1,5.0,1,0,1.03209029574646,1.0,1.03209029574646,1,5.0,0.0,5.0,0.0,1.03209029574646,0.0,1.03209029574646,0.0,1.0,0,0,0,0.0,1,1
2021,REG,00-0032943,R.Dixon,NYG,QB,,1,1,0,0.0,0,0,-2.85103766736574,0.0,-2.85103766736574,0,13.0,0.0,13.0,0.0,3.78875334793702,-6.63979101530276,3.78875334793702,-6.63979101530276,0.0,0,0,0,0.0,0,0
2021,REG,00-0032950,C.Wentz,IND,QB,,552,552,322,3340.0,27,7,0.012782226384538476,0.4420289855072464,7.055788964265239,244,3937.0,1650.0,7.132246376811594,5.124223602484472,207.10747081333318,-123.35150925694778,0.3751946935024152,-0.22346287908867352,165.0,42,151,52,0.3443708609271523,86,19
2021,REG,00-0033009,T.Boyd,CIN,QB,,1,1,1,46.0,0,0,3.19244362713653,1.0,3.19244362713653,1,-4.0,50.0,-4.0,50.0,-0.849116938363295,4.04156056549982,-0.849116938363295,4.04156056549982,1.0,1,0,0,0.0,0,0
2021,REG,00-0033045,E.Elliott,DAL,QB,,1,1,1,4.0,0,0,-0.79311397834681,0.0,-0.79311397834681,0,-4.0,8.0,-4.0,8.0,-1.1897579729557,0.396643994608894,-1.1897579729557,0.396643994608894,0.0,0,0,0,0.0,1,0
2021,REG,00-0033077,D.Prescott,DAL,QB,,631,631,410,4309.0,37,10,0.1716853568538297,0.5023771790808241,108.33346017476654,317,4629.0,2014.0,7.335974643423138,4.912195121951219,286.35435789950833,-124.23800961433012,0.45381039286768354,-0.1968906649989384,227.0,55,157,63,0.4012738853503185,112,26
2021,REG,00-0033106,J.Goff,DET,QB,,534,534,332,2973.0,19,8,-0.0649177956384568,0.45131086142322097,-34.66610287093593,241,3148.0,1744.0,5.895131086142322,5.253012048192771,78.14863891608549,-38.53722825649458,0.1463457657604597,-0.07216709411328573,162.0,39,129,38,0.29457364341085274,65,11
2021,REG,00-0033119,J.Brissett,MIA,QB,,245,245,141,1153.0,5,4,-0.10603670988801424,0.42448979591836733,-25.97899392256349,104,1703.0,508.0,6.951020408163266,3.602836879432624,90.56839346434568,-78.38676343275424,0.3696669120993701,-0.31994597319491525,69.0,15,67,25,0.373134328358209,24,4
2021,REG,00-0033275,P.Walker,CAR,QB,,74,74,36,317.0,1,3,-0.19525845816327644,0.3783783783783784,-14.449125904082457,28,594.0,137.0,8.027027027027026,3.8055555555555554,38.43500054077594,-43.58062584886748,0.5193918991996749,-0.588927376336047,19.0,1,17,5,0.29411764705882354,11,1
2021,REG,00-0033307,K.Bourne,NE,QB,,1,1,1,25.0,1,0,2.34783104597591,1.0,2.34783104597591,1,22.0,3.0,22.0,3.0,1.35743291361723,0.990398132358678,1.35743291361723,0.990398132358678,1.0,1,0,0,0.0,0,0
2021,REG,00-0033319,N.Mullens,CLE,QB,,30,30,20,147.0,1,0,0.0721554037114041,0.43333333333333335,2.164662111342123,13,213.0,71.0,7.1,3.55,8.980451102979703,-6.677470046798769,0.29934837009932347,-0.2225823348932923,9.0,1,11,5,0.45454545454545453,3,1
2021,REG,00-0033357,T.Hill,NO,QB,,143,143,78,914.0,4,5,-0.0799625481776851,0.43356643356643354,-11.43464438940897,62,991.0,521.0,6.93006993006993,6.67948717948718,44.48103143358575,-41.791251359856716,0.31105616387122903,-0.292246513005991,43.0,14,43,14,0.32558139534883723,17,2
2021,REG,00-0033662,C.Rush,DAL,QB,,50,50,30,403.0,3,1,0.16051388958259205,0.46,8.025694479129603,23,424.0,207.0,8.48,6.9,21.773044494271748,-4.7332766028958035,0.43546088988543497,-0.09466553205791607,18.0,5,13,5,0.38461538461538464,8,2
2021,REG,00-0033681,K.Cole,NYJ,QB,,1,1,0,0.0,0,0,-0.740858779405244,0.0,-0.740858779405244,0,8.0,0.0,8.0,0.0,1.24728184530977,-1.98814062471502,1.24728184530977,-1.98814062471502,0.0,0,0,0,0.0,1,0
2021,REG,00-0033733,G.Ward,PHI,QB,,2,2,1,2.0,0,0,-1.6769146206206655,0.0,-3.353829241241331,0,2.0,3.0,1.0,3.0,2.8675102289998904,-6.221339470241219,1.4337551144999452,-3.1106697351206094,0.0,0,0,0,0.0,2,0
2021,REG,00-0033856,L.Fournette,TB,QB,,1,1,0,0.0,0,0,-0.663301464170218,0.0,-0.663301464170218,0,0.0,0.0,0.0,0.0,-0.660027460660785,-0.003274003509432,-0.660027460660785,-0.003274003509432,0.0,0,0,0,0.0,0,0
2021,REG,00-0033869,M.Trubisky,BUF,QB,,8,8,6,43.0,0,1,-0.207641733897616,0.5,-1.661133871180928,4,41.0,17.0,5.125,2.8333333333333335,2.21329500240972,-3.8744288735906633,0.276661875301215,-0.4843036091988329,2.0,0,1,1,1.0,0,0
2021,REG,00-0033873,P.Mahomes,KC,QB,,688,688,436,4695.0,37,13,0.1864508805901691,0.5174418604651163,128.27820584603634,356,4829.0,2690.0,7.0188953488372094,6.169724770642202,201.57595269782658,-27.137597487792565,0.2929883033398642,-0.03944418239504733,260.0,58,159,75,0.4716981132075472,117,26
2021,REG,00-0033908,C.Kupp,LA,QB,,1,1,0,0.0,0,0,-0.402064944501035,0.0,-0.402064944501035,0,25.0,0.0,25.0,0.0,2.96362725074869,-3.36569219524972,2.96362725074869,-3.36569219524972,0.0,0,0,0,0.0,0,0
2021,REG,00-0033936,C.Beathard,JAX,QB,,2,2,2,33.0,0,0,0.9145271843299285,0.5,1.829054368659857,1,27.0,6.0,13.5,3.0,1.416110313381072,0.412944055278786,0.708055156690536,0.206472027639393,1.0,1,1,1,1.0,0,0
2021,REG,00-0034052,B.Zylstra,CAR,QB,,1,1,0,0.0,0,0,-1.31671274715336,0.0,-1.31671274715336,0,13.0,0.0,13.0,0.0,1.30571889638668,-2.62243164354004,1.30571889638668,-2.62243164354004,0.0,0,1,0,0.0,0,0
2021,REG,00-0034177,T.Boyle,DET,QB,,95,95,61,528.0,3,6,-0.04047905967743463,0.4105263157894737,-3.8455106693562895,39,593.0,265.0,6.242105263157895,4.344262295081967,27.888825136129228,-32.7873358054855,0.29356658038030764,-0.3451298505840579,28.0,8,22,9,0.4090909090909091,15,3
2021,REG,00-0034343,J.Rosen,ATL,QB,,11,11,2,19.0,0,2,-1.7004433600232007,0.18181818181818182,-18.70487696025521,2,121.0,11.0,11.0,5.5,11.880651908286378,-30.58552886854158,1.0800592643896707,-2.780502624412871,1.0,0,5,1,0.2,0,0
2021,REG,00-0034348,C.Sutton,DEN,QB,,1,1,1,16.0,0,0,1.0016340004513,1.0,1.0016340004513,1,15.0,1.0,15.0,1.0,0.780808408453595,0.220825591997709,0.780808408453595,0.220825591997709,1.0,0,0,0,0.0,0,0
2021,REG,00-0034401,M.White,NYJ,QB,,137,137,88,935.0,5,8,-0.05336602578894523,0.49635036496350365,-7.311145533085497,68,781.0,566.0,5.700729927007299,6.431818181818182,29.193473992258074,-30.573074091055247,0.2130910510383801,-0.22316112475222807,49.0,11,27,10,0.37037037037037035,13,5
2021,REG,00-0034418,C.Wilson,DAL,QB,,3,3,3,88.0,0,0,1.9163465165959999,1.0,5.749039549788,3,67.0,21.0,22.333333333333332,7.0,4.532048485358241,1.2169910644297486,1.5106828284527472,0.40566368814324955,3.0,3,0,0,0.0,0,0
2021,REG,00-0034577,K.Allen,WAS,QB,,22,22,12,115.0,1,0,0.017845554070271795,0.4090909090909091,0.3926021895459795,9,135.0,46.0,6.136363636363637,3.8333333333333335,5.162981615925667,1.0522726265480886,0.23468098254207578,0.04783057393400403,6.0,0,6,2,0.3333333333333333,3,1
2021,REG,00-0034771,M.Rudolph,PIT,QB,,58,58,35,277.0,1,1,-0.2594773023661822,0.39655172413793105,-15.049683537238568,23,360.0,122.0,6.206896551724138,3.4857142857142858,17.656819727533737,-32.58788570301006,0.30442792633678856,-0.5618600983277596,16.0,2,16,6,0.375,11,1
2021,REG,00-0034775,C.Kirk,ARI,QB,,1,1,1,33.0,0,0,3.03057740646182,1.0,3.03057740646182,1,33.0,0.0,33.0,0.0,3.03057740646182,0.0,3.03057740646182,0.0,1.0,1,0,0,0.0,0,0
2021,REG,00-0034796,L.Jackson,BAL,QB,,425,425,246,2696.0,16,13,0.026496896696755506,0.4752941176470588,11.26118109612109,202,3534.0,1150.0,8.315294117647058,4.67479674796748,208.53879893506215,-145.55466337236467,0.49067952690602856,-0.34248156087615217,135.0,41,100,31,0.31,59,12
2021,REG,00-0034829,M.Gesicki,MIA,QB,,1,1,0,0.0,0,0,-0.586453419644386,0.0,-0.586453419644386,0,28.0,0.0,28.0,0.0,1.79226207011379,-2.37871548975818,1.79226207011379,-2.37871548975818,0.0,0,0,0,0.0,0,0
2021,REG,00-0034855,B.Mayfield,CLE,QB,,464,464,253,2745.0,17,13,-0.03355197366130837,0.4267241379310345,-15.568115778847082,198,3659.0,1370.0,7.885775862068965,5.41501976284585,228.69299170054728,-164.24724510599285,0.4928728269408347,-0.3539811316939501,143.0,42,117,34,0.2905982905982906,57,13
2021,REG,00-0034857,J.Allen,BUF,QB,,631,631,377,3887.0,32,15,0.09204452071348085,0.4865293185419968,58.08009257020642,307,4889.0,1609.0,7.748019017432647,4.267904509283819,344.1801004690697,-251.14160114442754,0.5454518232473371,-0.39800570704346677,214.0,47,156,63,0.40384615384615385,124,26
2021,REG,00-0034857,Jos.Allen,BUF,QB,,44,44,32,358.0,4,0,0.3939108750747194,0.5681818181818182,17.332078503287654,25,406.0,126.0,9.227272727272727,3.9375,25.306119314336687,-7.02704081104904,0.5751390753258337,-0.15970547297838728,20.0,4,10,6,0.6,11,3
2021,REG,00-0034860,D.Pettis,NYG,QB,,1,1,1,16.0,0,0,0.98088472627569,1.0,0.98088472627569,1,13.0,3.0,13.0,3.0,0.80067231610883,0.18021241016686,0.80067231610883,0.18021241016686,1.0,0,0,0,0.0,0,0
2021,REG,00-0034869,S.Darnold,CAR,QB,,442,442,243,2325.0,9,13,-0.18621596925722153,0.40271493212669685,-82.30745841169191,178,2932.0,1385.0,6.633484162895928,5.699588477366255,121.05563332010843,-145.90819567559097,0.2738815233486616,-0.33010903999002483,123.0,30,123,36,0.2926829268292683,48,8
2021,REG,00-0034899,J.Wolford,LA,QB,,5,5,1,-3.0,0,1,-1.272095798654481,0.0,-6.360478993272405,0,19.0,7.0,3.8,7.0,0.6537302335491422,-5.185634149005636,0.13074604670982842,-1.0371268298011271,0.0,0,2,0,0.0,0,0
2021,REG,00-0034955,B.Rypien,DEN,QB,,2,2,0,0.0,0,0,-1.029558893758802,0.0,-2.059117787517604,0,11.0,0.0,5.5,0.0,1.00370645476505,-3.062824242282659,0.501853227382525,-1.5314121211413294,0.0,0,1,0,0.0,0,0
2021,REG,00-0034960,J.Meyers,NE,QB,,2,2,2,45.0,0,0,0.893458651989931,1.0,1.786917303979862,2,11.0,34.0,5.5,17.0,-0.047685033234299956,1.8346023372141649,-0.023842516617149978,0.9173011686070824,1.0,1,1,0,0.0,0,0
2021,REG,00-0035040,D.Blough,DET,QB,,1,1,0,-6.0,0,0,-0.930512365535833,0.0,-0.930512365535833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
2021,REG,00-0035156,J.Fox,DET,QB,,3,3,2,38.0,0,0,1.7307864382358595,0.6666666666666666,5.192359314707579,2,30.0,21.0,10.0,10.5,10.72415771347005,-5.53179839876247,3.57471923782335,-1.8439327995874901,2.0,1,0,0,0.0,0,0
2021,REG,00-0035228,K.Murray,ARI,QB,,514,514,333,3501.0,24,10,0.11670093117007421,0.4961089494163424,59.98427862141815,255,3823.0,1782.0,7.437743190661479,5.351351351351352,254.18343692982728,-141.9291486409819,0.49452030531094804,-0.27612674832875855,172.0,49,123,48,0.3902439024390244,81,16
2021,REG,00-0035289,G.Minshew,PHI,QB,,66,66,41,408.0,4,1,0.2406302653393525,0.4696969696969697,15.881597512397265,31,346.0,263.0,5.242424242424242,6.414634146341464,0.2936354322300676,21.952587467917702,0.0044490217004555695,0.3326149616351167,24.0,7,24,10,0.4166666666666667,8,1
2021,REG,00-0035544,T.Kennedy,DET,QB,,1,1,1,75.0,1,0,5.06959803728387,1.0,5.06959803728387,1,24.0,51.0,24.0,51.0,1.31413694168441,3.75546109559946,1.31413694168441,3.75546109559946,1.0,1,0,0,0.0,0,0
2021,REG,00-0035676,A.Brown,TEN,QB,,2,2,0,0.0,0,0,-0.6257291739457285,0.0,-1.251458347891457,0,42.0,0.0,21.0,0.0,3.07186423422535,-4.32332258211681,1.535932117112675,-2.161661291058405,0.0,0,0,0,0.0,0,0
2021,REG,00-0035685,D.Montgomery,CHI,QB,,1,1,0,0.0,0,1,-3.17675002466422,0.0,-3.17675002466422,0,9.0,0.0,9.0,0.0,4.26410341809969,-7.44085344276391,4.26410341809969,-7.44085344276391,0.0,0,0,0,0.0,1,0
2021,REG,00-0035689,D.Knox,BUF,QB,,1,1,0,2.0,0,0,1.053,1.0,1.053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0
2021,REG,00-0035704,D.Lock,DEN,QB,,120,120,67,735.0,2,2,-0.07682369602107045,0.38333333333333336,-9.218843522528454,46,1107.0,350.0,9.225,5.223880597014926,58.02082951119788,-56.961602746995155,0.4835069125933157,-0.4746800228916263,32.0,13,33,8,0.24242424242424243,10,1
2021,REG,00-0035710,D.Jones,NYG,QB,,384,384,232,2270.0,10,7,-0.03760663448893162,0.4166666666666667,-14.440947643749741,160,2640.0,1098.0,6.875,4.732758620689655,142.22222882330263,-111.84877717667372,0.3703703875606839,-0.29127285723092117,116.0,24,106,35,0.330188679245283,46,5
2021,REG,00-0035719,D.Samuel,SF,QB,,2,2,1,24.0,1,0,1.0088668178941584,0.5,2.017733635788317,1,39.0,0.0,19.5,0.0,4.66469082975527,-2.64695719396696,2.332345414877635,-1.32347859698348,1.0,1,0,0,0.0,1,0
2021,REG,00-0035752,C.Streveler,ARI,QB,,11,11,6,19.0,0,0,-0.38695962896401176,0.36363636363636365,-4.256555918604129,4,38.0,22.0,3.4545454545454546,3.6666666666666665,-1.244154261425145,0.6765278994571307,-0.11310493285683137,0.0615025363142846,1.0,0,2,1,0.5,1,0
2021,REG,00-0035859,B.Gillikin,NO,QB,,1,1,0,0.0,0,0,-2.3642861736007,0.0,-2.3642861736007,0,9.0,0.0,9.0,0.0,2.8391471291543,-5.203433302755,2.8391471291543,-5.203433302755,0.0,0,0,0,0.0,0,0
2021,REG,00-0035864,K.Hinton,DEN,QB,,1,1,1,1.0,0,0,-3.13066442887066,0.0,-3.13066442887066,0,-5.0,6.0,-5.0,6.0,-3.38069115130929,0.250026722438633,-3.38069115130929,0.250026722438633,0.0,0,0,0,0.0,1,0
2021,REG,00-0035889,T.Townsend,KC,QB,,1,1,1,16.0,0,0,4.03069802792743,1.0,4.03069802792743,1,11.0,5.0,11.0,5.0,3.62705634837039,0.40364167955704,3.62705634837039,0.40364167955704,1.0,0,0,0,0.0,0,0
2021,REG,00-0035993,T.Huntley,BAL,QB,,208,208,122,974.0,3,4,-0.14745542068373393,0.3942307692307692,-30.670727502216657,82,1407.0,446.0,6.764423076923077,3.6557377049180326,69.36748957069362,-62.384968906622504,0.3334975460129501,-0.2999277351279928,55.0,11,48,14,0.2916666666666667,34,3
2021,REG,00-0036197,J.Fromm,NYG,QB,,66,66,27,177.0,1,3,-0.5326754659384302,0.2878787878787879,-35.15658075193639,19,434.0,99.0,6.575757575757576,3.6666666666666665,22.082361889537452,-43.339595819532406,0.33458124075056744,-0.6566605427201879,10.0,2,19,6,0.3157894736842105,5,0
2021,REG,00-0036212,T.Tagovailoa,MIA,QB,,410,410,263,2503.0,16,10,0.05112675152908939,0.48292682926829267,20.96196812692665,198,2735.0,1231.0,6.670731707317073,4.680608365019012,154.401532845588,-95.69786926312922,0.3765891045014342,-0.23340943722714444,137.0,30,111,45,0.40540540540540543,59,15
2021,REG,00-0036226,J.Eason,IND,QB,,5,5,2,25.0,0,1,-0.6205086154979653,0.2,-3.1025430774898264,1,63.0,-3.0,12.6,-1.5,1.4036409908730993,-4.506184068362924,0.28072819817461986,-0.9012368136725849,2.0,0,0,0,0.0,0,0
2021,REG,00-0036264,J.Love,GB,QB,,66,66,36,388.0,2,3,-0.149121394159635,0.3787878787878788,-9.842012014535909,25,494.0,233.0,7.484848484848484,6.472222222222222,27.1131700298574,-26.48560373635468,0.4108056065129909,-0.40129702630840425,22.0,6,19,4,0.21052631578947367,11,1
2021,REG,00-0036275,D.Swift,DET,QB,,1,1,0,0.0,0,0,-0.912519452162087,0.0,-0.912519452162087,0,-12.0,0.0,-12.0,0.0,-2.18859169445932,1.27607224229723,-2.18859169445932,1.27607224229723,0.0,0,0,0,0.0,0,0
2021,REG,00-0036322,J.Jefferson,MIN,QB,,4,4,2,35.0,0,0,0.31333396994159646,0.5,1.2533358797663858,2,36.0,28.0,9.0,14.0,1.0010730302892659,0.25226284947712063,0.25026825757231647,0.06306571236928016,2.0,1,0,0,0.0,0,0
2021,REG,00-0036355,J.Herbert,LAC,QB,,710,710,443,4810.0,38,15,0.14985489848149675,0.49577464788732395,106.39697792186269,352,5058.0,2403.0,7.123943661971831,5.424379232505643,298.7421725161658,-142.98250692619973,0.42076362326220534,-0.2013838125721123,256.0,53,179,79,0.441340782122905,126,29
2021,REG,00-0036389,J.Hurts,PHI,QB,,461,461,265,3000.0,16,9,0.02664319614986367,0.4316702819956616,12.282513425087153,199,3882.0,1463.0,8.420824295010846,5.520754716981132,261.4461355499589,-203.5568251307156,0.5671282766810388,-0.441554935207626,143.0,44,120,41,0.3416666666666667,65,13
2021,REG,00-0036442,J.Burrow,CIN,QB,,573,573,366,4243.0,34,14,0.15445026061521416,0.4869109947643979,88.49999933251772,279,4227.0,2251.0,7.37696335078534,6.1502732240437155,229.36671978025083,-49.78870494315062,0.40029095947687754,-0.08689128262329951,202.0,60,152,61,0.40131578947368424,69,16
2021,REG,00-0036825,F.Franks,ATL,QB,,1,1,0,0.0,0,1,-3.84049341495847,0.0,-3.84049341495847,0,2.0,0.0,2.0,0.0,-0.139077436760999,-3.70141597819747,-0.139077436760999,-3.70141597819747,0.0,0,0,0,0.0,0,0
2021,REG,00-0036898,D.Mills,HOU,QB,,426,426,263,2460.0,16,10,-0.11779286962750432,0.431924882629108,-50.17976246131684,184,2869.0,1232.0,6.734741784037559,4.684410646387833,118.83179712124291,-114.48033925682437,0.27894788056629793,-0.26873319074371915,118.0,31,125,40,0.32,32,8
2021,REG,00-0036913,K.Toney,NYG,QB,,4,4,1,13.0,0,0,-0.20709456416079647,0.25,-0.8283782566431859,1,53.0,6.0,13.25,6.0,2.295028249151076,-2.258611339726489,0.573757062287769,-0.5646528349316222,1.0,0,1,0,0.0,0,0
2021,REG,00-0036929,I.Book,NO,QB,,28,28,12,81.0,0,2,-1.0617789263882773,0.21428571428571427,-29.729809938871767,6,76.0,81.0,2.7142857142857144,6.75,-7.14303999586263,-5.853771734633485,-0.2551085712808082,-0.20906327623691018,5.0,1,9,0,0.0,0,0
2021,REG,00-0036945,J.Fields,CHI,QB,,306,306,159,1606.0,7,10,-0.21218552978707642,0.39869281045751637,-64.92877211484539,122,2645.0,683.0,8.643790849673202,4.29559748427673,202.19585846927785,-191.12763358484142,0.6607707793113655,-0.6246001097543837,83.0,28,86,21,0.2441860465116279,35,5
2021,REG,00-0036946,K.Mond,MIN,QB,,3,3,2,5.0,0,0,-0.5858508474969607,0.3333333333333333,-1.757552542490882,1,0.0,9.0,0.0,4.5,-2.552412854973229,0.7948603124823401,-0.8508042849910763,0.2649534374941134,0.0,0,1,0,0.0,0,0
2021,REG,00-0036971,T.Lawrence,JAX,QB,,639,639,359,3407.0,12,17,-0.11248108483074494,0.433489827856025,-71.87541320684602,277,4738.0,1634.0,7.41471048513302,4.5515320334261835,288.1448875329953,-292.5472832255224,0.4509309664053135,-0.45782047453133395,177.0,43,165,55,0.3333333333333333,65,7
